id,title,cuisine,phone,feature,zipcode,street_addr
1131,Thai Stick Restaurant," Asian,Thai",4159287730," Takeout, Seating, Waitstaff, Serves Alcohol, Reservations",94109,698 Post street
1132,Rosamunde Sausage Grill," German, Bar, Grill,American",4159709015," Takeout, Seating, Television, Wheelchair Accessible, Serves Alcohol, Accepts Mastercard, Accepts Visa, Outdoor Seating",94110,2832 Mission Street
1133,Cafe Encore," American,Cafe,Delicatessen",4154336549," Takeout, Seating",94102,488 Post street
1134,Thai Time Restaurant," Asian,Thai",4158313663," Seating, Waitstaff",94118,315 8th avenue
1135,The Turn Cafe,,4153929466,,94102,"28 Cyril Magnin Street,The Axiom Hotel"
1136,Una Pizza Napoletana," Italian,Pizza",4158613444," Takeout, Seating, Wheelchair Accessible, Serves Alcohol",94103,210 11th street
1137,Ristorante Marcello, Italian,4156651430," Reservations, Seating, Waitstaff",94116,2100 Taraval street
1138,Pearl's Deluxe Burgers,,4158611605,,94103,1001 Market street
1139,Kingdom of Dumpling," Chinese,Asian",4155666143, Waitstaff,94116,1713 Taraval street
1140,Valencia Pizza & Pasta," Italian,Pizza",4156421882," Seating, Waitstaff",94110,801 Valencia street
1141,The Perennial," American,Vegetarian Friendly",4155007788," Reservations, Seating, Waitstaff, Wheelchair Accessible",94103,59 9th street
1142,Hog and Rocks," American, Bar,Seafood,Pub",4155508627," Reservations, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol",94110,3413 19th street
1143,Bar 888," American, Bar,Pub",4156166565," Seating, Wheelchair Accessible, Full Bar, Waitstaff, Serves Alcohol",94103,888 Howard street
1144,Tanpopo," Japanese,Asian,Sushi",4153467132," Seating, Waitstaff, Serves Alcohol, Takeout",,1740 Buchanan Street
1145,Kiss Restaurant," Japanese,Sushi,Asian",4154742866," Reservations, Seating, Waitstaff",94115,1700 Laguna street
1146,OSHA Thai Restaurant," Asian,Thai",4158966742," Takeout, Reservations, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol",94107,311 Third Street
1147,Kasa Indian Eatery," Street Food,Indian,Gluten Free Options,Vegetarian Friendly,Vegan Options",4156216940," Delivery, Wheelchair Accessible, Takeout, Outdoor Seating, Parking Available, Highchairs Available, Serves Alcohol, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Accepts Discover, Seating",94114,4001 18th street
1148,The Taco Shop at Underdogs," Mexican, Bar,Pub",4155668700," Takeout, Seating, Waitstaff",94122,1824 Irving street
1149,Fat Angel," American, Bar,Pub",4155253013," Seating, Waitstaff",94115,1740 O'Farrell street
1150,El Toro Taqueria," Mexican,Latin,Fast Food,Spanish,South American, Central American,Vegetarian Friendly",4154313351," Takeout, Seating, Wheelchair Accessible, Serves Alcohol",94110,598 Valencia street
1151,Hollow, Cafe,4152424119, Seating,94122,1435 Irving street
1152,Matterhorn Restaurant," French,German, Swiss,European",4158856116," Reservations, Seating, Waitstaff, Serves Alcohol",94109,2323 Van Ness avenue Ste FRNT
1153,Sushirrito," Japanese,Fast Food,Sushi,Asian",4155449868," Takeout, Seating, Wheelchair Accessible",94108,226 Kearny street Hardie Place & Sutter Street
1154,Myconos," Mediterranean,Greek",4157757949," Takeout, Seating, Waitstaff, Serves Alcohol, Reservations, Wheelchair Accessible",94109,1431 Polk street
1155,Max's Opera Cafe, American,4157717300," Reservations, Seating, Waitstaff, Serves Alcohol, Full Bar, Takeout, Wheelchair Accessible",94102,601 Van Ness
1156,Firewood Cafe," Italian,Pizza,Cafe",4152520999," Takeout, Seating, Serves Alcohol, Wheelchair Accessible",94114,4248 18th street
1157,Sushirrito," Japanese,Fast Food,Sushi,Asian",4153939905,,94111,475 Sansome street
1158,Slurp Ramen,,4153991042, Waitstaff,94108,710 Commercial street
1159,Box Kitchen," Bar,Pub",4155807170, Wheelchair Accessible,94103,431 Natoma street
1160,El Super Burrito," Mexican,Latin",4157719700,,94109,1200 Polk street
1161,Paradise Pizza & Pasta," Italian,Pizza",4157591155," Takeout, Parking Available, Street Parking, Highchairs Available, Serves Alcohol, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Accepts Discover, Seating, Waitstaff",94127,393 W Portal avenue
1162,Le Beau Market, American,4158853030,,94109,1263 Leavenworth street
1163,Golden Gate Market Deli,,, Takeout,94123,2767 Lombard street Between Baker Street & Lyon Street Marina Cow Hollow
1164,Archive Bar & Kitchen," Bar,Pub,Italian,American,Pizza",," Seating, Waitstaff, Wheelchair Accessible",94105,602 Mission street
1165,The Square Bar & Kitchen," American, Bar,Pub",4155253579," Waitstaff, Seating",94133,1707 Powell street across Washington Square Park
1166,King of Thai Noodle," Asian,Thai",4153469555," Takeout, Seating, Waitstaff",94133,2800 Leavenworth street Fisherman's Wharf
1167,Park Gyros," Mediterranean,Turkish,Greek,Middle Eastern,Lebanese,Vegetarian Friendly",4157310400," Takeout, Seating, Wheelchair Accessible",94122,1201 9th avenue
1168,Taco Bar," Mexican,Fast Food",4156747745," Takeout, Seating, Wheelchair Accessible",94115,2401 California Street
1169,Gold Mirror, Italian,4155640401," Reservations, Waitstaff, Seating, Wheelchair Accessible, Serves Alcohol",94116,800 Taraval street
1170,Bin 55," American, Bar,Pub",14158961600ext.6573," Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol, Full Bar, Parking Available, Television",94103,55 4th street
1171,Delica rf-1," Japanese,Asian",4158340344, Takeout,94105,One Ferry Building Number 45
1172,Shorty Goldstein's, Kosher,4159862676," Takeout, Seating, Wheelchair Accessible",94104,126 Sutter street
1173,Chennai Kings Restaurant, Indian,4159296983,,94133,418 Beach street
1174,Reverie Cafe," Cafe,American",4152420200," Outdoor Seating, Seating",94117,848 Cole street
1175,Bill's Place," American, Diner,Vegetarian Friendly",4152215262," Takeout, Seating, Highchairs Available, Outdoor Seating, Waitstaff",94121,2315 Clement street
1176,Slice House," Italian,Pizza",4158729680," Takeout, Seating, Wheelchair Accessible, Delivery",94107,680 2nd street
1177,Cadillac Bar & Grill," Mexican, Bar,Pub",4155540181," Takeout, Reservations, Seating, Parking Available, Street Parking, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Accepts Discover, Waitstaff, Outdoor Seating",94103,44 9th street between Market & Jessie
1178,Boogaloos," American,Cafe,Vegetarian Friendly",4158244088," Seating, Waitstaff",94110,3296 22nd street
1179,The Terrace at The Ritz-Carlton," American, Bar,Pub",4157736198," Waitstaff, Reservations, Seating",94108,"The Ritz-Carlton,"
1180,Hornblower Cruises & Events, American,," Waitstaff, Reservations",,4157888866
1181,Plant Cafe Organic - Marina Cafe," American,Cafe,Healthy,Vegetarian Friendly,Vegan Options",4159312777," Seating, Parking Available, Street Parking, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Accepts Discover, Takeout, Highchairs Available, Wheelchair Accessible, Serves Alcohol",94123,3352 Steiner street
1182,YakiniQ BBQ," Asian,Korean,Barbecue",4154419292," Seating, Waitstaff",94115,1640 Post street Fl 2
1183,Vitrine, American,4152844049," Reservations, Waitstaff, Serves Alcohol, Seating, Wheelchair Accessible",94103,125 3rd street
1184,Subway," Fast Food,Vegetarian Friendly",4155637827, Wheelchair Accessible,94102,147 Mason street
1185,dogpatch saloon, American,4156438592, Seating,94107,2496 3rd street
1186,Belcampo Meat Co,,4156605573," Reservations, Seating, Waitstaff, Wheelchair Accessible",94109,1998 Polk street
1187,The Cafe Majestic," American,Cafe",4154411280," Reservations, Waitstaff, Seating, Serves Alcohol",94109,1500 Sutter street
1188,Zen Yai Thai," Asian,Thai",4154411640," Takeout, Seating",,771 Ellis street
1189,Jasmine Garden," Asian,Vietnamese",4158612682," Takeout, Seating, Waitstaff, Wheelchair Accessible",94114,708 14th Street
1190,BurgerMeister," American,Fast Food",4155661274," Takeout, Seating",94117,86 Carl street
1191,Hana Zen Sushi Bar - Pier 39," Japanese,Sushi,Asian",4154218822," Takeout, Reservations, Seating, Waitstaff, Serves Alcohol, Full Bar, Wheelchair Accessible",94133,"Pier 39, Suite M.209,Beach & Embarcadero"
1192,Wasabi & Ginger," Japanese,Sushi,Asian",4153451368," Takeout, Seating, Waitstaff",94109,2299 Van Ness avenue
1193,Citizens Band, American,4155564900," Seating, Waitstaff, Takeout, Reservations, Serves Alcohol",94103,1198 Folsom street
1194,ShakeDown,,,,94109,835 Geary street
1195,Cafe Franco,,4157717277,,94123,"Fort Mason,Bldg 240"
1196,Marina Sushi Bar," Japanese,Sushi,Asian",4154749332," Seating, Waitstaff, Takeout",94123,2020 Lombard street
1197,Izakaya Roku," Japanese,Asian",4158616500," Reservations, Seating, Waitstaff, Wheelchair Accessible",94103,1819 Market street
1198,Crossroads Cafe, Cafe,4158365624, Seating,94107,599 Delancey street
1199,Maven, American,4158297982," Reservations, Seating, Waitstaff",94117,598 Haight street
1200,Enjoy Vegetarian," Chinese,Asian,Vegetarian Friendly,Vegan Options",4156820826," Takeout, Seating, Waitstaff",,754 kirkham street
1201,Nook Cafe," American,Cafe",4154474100," Seating, Takeout, Outdoor Seating, Serves Alcohol",94109,1500 Hyde street
1202,Bernal Star, American,4156958777," Reservations, Seating, Waitstaff, Wheelchair Accessible",94110,410 Cortland avenue Bennington Street
1203,Krua Thai, Thai,4159137886," Reservations, Waitstaff",94103,3214 16th street
1204,Golden Flower Restaurant," Asian,Vietnamese",4154336469," Takeout, Seating, Waitstaff",94133,667 Jackson street
1205,Panera Bread," American,Soups",4157772080, Takeout,94158,301 King street
1206,Florio," Italian,Steakhouse",4157754300," Reservations, Seating, Waitstaff, Serves Alcohol",94115,1915 Fillmore street
1207,Kam Lok Restaurant," Chinese,Asian",4154218102," Seating, Reservations, Waitstaff",94108,834 Washington street
1208,Palmers Tavern," Bar,American,Pub",4159129498," Reservations, Seating, Waitstaff, Serves Alcohol, Wheelchair Accessible",94115,2298 Fillmore street
1209,Glaze Teriyaki Grill,,4152310004,,94115,1946 Fillmore street
1210,Proposition Chicken,,4158642454," Takeout, Seating, Wheelchair Accessible",94102,1750 Market street
1211,Linea Caffe,,,,94110,3417 18th street
1212,Truly Mediterranean," Lebanese,Fast Food,Mediterranean,Turkish,Greek,Middle Eastern,Halal",4152527482," Takeout, Seating",94103,3109 16th street
1213,Ariake," Japanese,Sushi,Asian",4152216210," Seating, Waitstaff",94118,5041 Geary boulevard
1214,Slurp," Asian,Thai,Fusion",4155536633," Takeout, Seating, Waitstaff, Serves Alcohol, Wheelchair Accessible",94114,469 Castro street
1215,Emporio Rulli Union Square," Cafe,Italian,Fast Food",4159247478," Takeout, Outdoor Seating, Seating, Wheelchair Accessible",94108,333 Post street between Stockton street & Powell street
1216,Chef Hung's Restaurant," Chinese,Asian",4153986883," Takeout, Seating, Serves Alcohol, Waitstaff",94108,823 Clay Street
1217,Noodles & Company," Japanese,Fast Food,International,Asian",4159790793," Takeout, Seating, Wheelchair Accessible",94103,135 4th street
1218,Huxley,,4158008223," Reservations, Seating, Waitstaff",94109,846 Geary street
1219,Bun Mee," Asian,Vietnamese,Fast Food,Vegetarian Friendly",4153628663," Takeout, Seating, Wheelchair Accessible",94104,650 Market street
1220,Rove Kitchen," American, Bar,Pub",," Seating, Waitstaff, Takeout",94109,678 Post street
1221,Rouge et Blanc," Wine Bar,French",4153982680," Seating, Waitstaff, Serves Alcohol, Wheelchair Accessible",94108,334 Grant Avenue
1222,Black Bark BBQ, Barbecue,4158489055," Takeout, Wheelchair Accessible, Seating",94115,1325 Fillmore street
1223,Crepes on Cole," French,American,Cafe",4156641800," Seating, Serves Alcohol, Takeout",94117,100 Carl street
1224,Naked Fish," Japanese,Sushi,Asian,Seafood",4157711168," Takeout, Reservations, Seating, Waitstaff, Serves Alcohol",94123,2084 Chestnut street
1225,Olivos Restaurant," Mexican,Latin,Spanish, Salvadoran,South American, Central American",4159313019," Seating, Takeout",94109,1017 Larkin street
1226,Gordo Taqueria," Mexican,Fast Food",4153874484, Takeout,94121,2252 Clement street
1227,Escape From New York Pizza," Italian,Pizza",4153450600,,94109,2109 Polk street
1228,Salumeria, Delicatessen,4154712998,,94110,3000 20th street
1229,Country Sky," Chinese,Asian",4155672888," Delivery, Takeout, Seating, Waitstaff",94109,2035 Polk Street
1230,Le Soleil," Asian,Vietnamese,Vegetarian Friendly",4156684848," Takeout, Reservations, Seating, Waitstaff",94118,133 Clement street
1231,Fiorella," Italian,Pizza",4153403049, Reservations,94121,2339 Clement street
1232,Chai Bar by David Rio,,4158650677," Takeout, Outdoor Seating, Seating, Parking Available, Street Parking, Wheelchair Accessible, Serves Alcohol, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Accepts Discover",94103,1019 Market street CA
1233,Buckhorn," American,Steakhouse,Fast Food,Barbecue",4153696150," Takeout, Seating, Wheelchair Accessible",94103,101 4TH street
1234,Thai Thai Noodle," Thai,Asian",," Takeout, Seating, Waitstaff, Wheelchair Accessible",94109,1400 California street
1235,Surisan," American,Asian,Korean",4152355279," Takeout, Reservations, Outdoor Seating, Seating, Waitstaff, Parking Available, Street Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi",94133,"505 Beach Street,A"
1236,Wooley Pig Cafe,,4155928015,,94122,205 Hugo street
1237,As Quoted,,4159140689,,94118,3613 Sacramento street
1238,Lao Table, Thai,4158729219,,94105,149 2nd Street
1239,Pluto's Fresh Food for a Hungry Universe," American,Healthy",4157538867," Takeout, Seating, Outdoor Seating, Wheelchair Accessible",94122,627 Irving street Inner Sunset
1240,La Urbana," Mexican,Latin,Spanish",4154404500," Seating, Waitstaff, Full Bar, Reservations, Wheelchair Accessible, Serves Alcohol",94117,661 Divisadero street
1241,Shalimar," Indian,Pakistani,Middle Eastern",4157764642," Takeout, Seating",94109,1409 Polk street
1242,Taqueria San Jose," Mexican,Latin,Spanish",4152820203," Takeout, Seating",94110,2830 Mission street
1243,Seal Rock Inn Restaurant, American,4153866518," Seating, Waitstaff, Outdoor Seating, Parking Available, Highchairs Available",94121,545 Point Lobos avenue
1244,Kobani," Lebanese,Mediterranean",4158729911,,94123,3242 Scott street
1245,SOMA Eats, American,4155437662,,94105,186 2nd street Cnr Howard
1246,Two Sisters Bar and Books," Bar,Pub,American",, Seating,94102,579 Hayes street
1247,Olive Garden, Italian,4156616770," Takeout, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol, Reservations, Highchairs Available",94132,3251 20th avenue
1248,Long Bridge Pizza," Italian,Pizza",4158298999," Seating, Wheelchair Accessible",94107,2347 3rd street
1249,Pho 2000, Vietnamese,4154741188,,94109,637 Larkin street
1250,Un Cafecito,,4153741769,,94102,335 Jones street
1251,Transit Cafe at the Presidio," Cafe,American,Pizza",," Takeout, Seating, Waitstaff, Wheelchair Accessible",94129,215 Lincoln boulevard
1252,Wine Kitchen, Wine Bar,4155253485," Reservations, Waitstaff",94117,507 Divisadero street
1253,Oz Pizza," Italian,Pizza,Fast Food",4158612525, Seating,94114,508 Castro street
1254,Fresca," Peruvian,Seafood,South American",4157598087," Reservations, Seating, Waitstaff, Serves Alcohol",94127,24 W Portal avenue
1255,Working Girl's Cafe," American,Cafe,Delicatessen",4153981390," Takeout, Seating, Wheelchair Accessible",94108,259 Kearny street
1256,Kichi Grill,,4155387894,,,Westfield
1257,Bellissimo Pizza," Italian,Pizza",4158853334," Delivery, Takeout, Wheelchair Accessible",94109,920 Sutter street
1258,Yellow Submarine," American,Fast Food,Delicatessen",4156815652," Takeout, Seating",94122,503 Irving street
1259,Ristobar," Italian,Pizza",4159236464," Reservations, Seating, Waitstaff, Television, Serves Alcohol",94123,2300 Chestnut street
1260,Lou's Cafe, Cafe,4153794429," Takeout, Seating, Wheelchair Accessible",94118,5017 Geary boulevard
1261,The American Grilled Cheese Kitchen," Soups,American",4159265076," Takeout, Outdoor Seating, Seating, Wheelchair Accessible, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Accepts Discover",94111,799 Battery street
1262,Revelry Bistro," French,Fusion",4152416833," Reservations, Wheelchair Accessible, Seating, Waitstaff",94102,297 Page Street
1263,Little Szechuan," Chinese,Asian",4159868832," Takeout, Seating, Waitstaff, Serves Alcohol, Delivery",94133,501 Broadway
1264,Mijita, Mexican,4153990814," Takeout, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol",94111,1 Ferry Building building Ste 44
1265,Maruya," Japanese,Sushi,Asian",4155030702," Reservations, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol, Accepts Mastercard, Accepts Visa, Accepts Discover, Wine and Beer",94103,2931 16th street
1266,Dumpling Kitchen," Chinese,Asian",4156828938," Takeout, Seating, Waitstaff, Wheelchair Accessible",94116,1935 Taraval street
1267,Original US Restaurant," Wine Bar,Italian,Mediterranean",4153981300," Reservations, Seating, Wine and Beer, Waitstaff, Wheelchair Accessible",94133,414 Columbus avenue
1268,Soluna Cafe and Lounge," American, Bar,Pub",4156212200," Reservations, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol",94102,272 McAllister street
1269,Bar Norcini," American, Bar,Cafe,Pub, Wine Bar",4153977700," Seating, Takeout, Wheelchair Accessible, Serves Alcohol",94102,225 Powell street
1270,Gourmet Carousel," Chinese,Asian",4157712044," Seating, Takeout, Reservations, Waitstaff",94109,1559 Franklin street
1271,Luigi's," Italian,Pizza",4154330400," Seating, Waitstaff, Takeout, Wheelchair Accessible",,Pier 39 M-211
1272,Kezar Bar & Restaurant Cole Street," American, Bar,Pub",4156817678," Seating, Waitstaff, Serves Alcohol",94117,900 Cole Street
1273,We Be Sushi Valencia St. at 22nd," Japanese,Sushi,Asian",4158260607," Takeout, Seating, Waitstaff",94110,1071 Valencia street
1274,Dong Bei Mama," Chinese,Asian",, Waitstaff,,4737 Geary Boulevard
1275,dragonEats," Vietnamese,Fast Food,Vegetarian Friendly",, Seating,94102,520 Gough street
1276,Auntie April's Chicken and Waffles,,4156434983,,94124,4618 3rd street
1277,Original Buffalo Wings," American, Bar,Pub",4159318181," Takeout, Seating, Waitstaff, Wheelchair Accessible",94123,2499 Lombard street
1278,Arabian Nights," Middle Eastern,Lebanese,Mediterranean",4156481444," Waitstaff, Reservations, Seating",94110,2345 Mission Street
1279,Tselogs," Filipino,Asian",4156587142,,94102,552 Jones Street
1280,Chaat Cafe," Pakistani,Indian,Middle Eastern,Vegetarian Friendly",4159799945," Takeout, Seating, Waitstaff, Delivery, Wheelchair Accessible",94107,320 3rd street
1281,El Metate," Mexican,Latin,Spanish",4156417209," Takeout, Seating, Wheelchair Accessible",94110,2406 Bryant street
1282,Louie's Bar and Grill," Bar,Pub",4155433540, Seating,94105,55 Stevenson street Lowr
1283,La Nueva Perla," Mexican,Latin,Spanish",6505898302," Seating, Waitstaff",94080,224 Lux avenue
1284,Marina Pizza & Caffe," Italian,Pizza",," Delivery, Takeout, Seating",94123,2139 Lombard street
1285,Saffron Grill, Indian,4155675100, Seating,94117,1279 Fulton street
1286,Breaking Bread, Delicatessen,4153181800,,94111,4 Embarcadero Ctr
1287,Schmidt's," German,European",4154010200," Seating, Reservations, Waitstaff",94110,2400 Folsom street
1288,Tazaki Sushi," Sushi,Japanese,Asian",4155666860,,94122,3420 Judah street
1289,Udon Miguzo, Japanese,4159313118,,94115,"1581 Webster street In the Japan Centre, Japantown, furthest West building, entrace to west building from plaza"
1290,Boboauiveri's the Steak and the Crab," Seafood,Steakhouse",4154418880," Reservations, Seating, Waitstaff, Wheelchair Accessible",94123,1450 Lombard street
1291,Hidive," Bar,Pub",4159770170," Seating, Waitstaff",94105,Pier 28
1292,Pomelo," International,Asian",4152852257," Seating, Waitstaff, Serves Alcohol, Reservations",94131,1793 Church street
1293,The Rx Restaurant, American,," Reservations, Seating",94110,19th Street
1294,Ristorante Bacco," Italian,Mediterranean",4152824969," Reservations, Seating, Waitstaff, Serves Alcohol",94114,737 Diamond street
1295,Chinese House of Pancakes, Chinese,4156818388,,94116,937 Taraval street
1296,The Fishmonger," Seafood,American",, Reservations,94132,Arch street
1297,United Irish Cultural Center," American,Irish,Pub",4156612700," Takeout, Reservations, Street Parking, Free Off-Street Parking, Television, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts Mastercard, Accepts Visa, Accepts Discover, Seating, Waitstaff",94116,2700 45th avenue
1298,Extreme Pizza," Italian,Pizza",4157019000," Delivery, Takeout, Seating",94103,1052 Folsom street
1299,Hobson's Choice Bar,,4156215859, Seating,94117,1601 Haight street
1300,Sorabol Korean BBQ & Asian Noddles," Fast Food,Asian,Korean,Barbecue",4154955959," Seating, Wheelchair Accessible",94103,101 4th street # FC-3
1301,Munch Haven," American, Diner",4152520247," Takeout, Seating, Wheelchair Accessible",94102,1244 Market street
1302,Shabu House," Japanese,Asian",4159338600," Seating, Waitstaff, Reservations, Wheelchair Accessible",,5158 Geary boulevard
1303,Barney's Gourmet Hamburgers, American,4152827770," Takeout, Seating, Waitstaff, Serves Alcohol, Outdoor Seating, Wheelchair Accessible",94114,4138 24th street
1304,The Dosa Brothers, Indian,4153780984,,94104,598 Market street
1305,Belle Cora,,4158725451,,94133,565 Green street
1306,Tian Sing," Chinese,Asian",4153981338," Seating, Waitstaff, Takeout, Reservations, Serves Alcohol",94102,138 Cyril Magnin street
1307,Blue Front Cafe," American,Cafe,Mediterranean,Middle Eastern,Vegetarian Friendly",4152525917," Takeout, Seating, Wheelchair Accessible",94117,1430 Haight street
1308,Caffe Moda," Cafe,American,International",4152550628," Seating, Wheelchair Accessible",94103,160 7th street
1309,Pizzelle di North Beach," Italian,Pizza",4153983555," Seating, Wheelchair Accessible",94133,314 Columbus avenue
1310,Aracely Cafe,,,,94130,401 13th street
1311,Paprika," German,European, Czech,Eastern European, Central European,Hungarian",4153751477," Seating, Reservations, Waitstaff",94110,3324 24th street
1312,Jamber," American, Bar,Pub, Wine Bar",4152739192," Seating, Waitstaff, Serves Alcohol, Outdoor Seating",94107,858 Folsom street
1313,Alamo Square Cafe, Cafe,4154478636," Seating, Wheelchair Accessible",94117,711 Fillmore street
1314,Schroeder's Cafe," German, Bar,International,European,Pub, Central European",4154214778," Reservations, Seating, Waitstaff, Serves Alcohol, Full Bar, Television, Wheelchair Accessible",94111,240 Front street
1315,Zona Rosa," Mexican,Latin,Spanish",4156687717," Seating, Wheelchair Accessible",94117,1797 Haight street
1316,Mozzarella di Bufala Pizzeria," Italian,Pizza",4156618900, Seating,94127,69 W Portal avenue
1317,Golden King Vietmanese Restaurant," Asian,Vietnamese",4152176888," Seating, Waitstaff",,757 Clay street
1318,Hayes Valley Bakeworks,,4158642688,,94102,550 Gough street
1319,Rin's Thai Restaurant," Asian,Thai,Vegetarian Friendly",4158214776," Takeout, Seating, Waitstaff, Reservations",94114,4301 24th street
1320,Jack-In-The-Box Family Restaurants," American,Fast Food",4156730868," Takeout, Seating, Wheelchair Accessible",94102,400 Geary street
1321,Park Grill," American, Contemporary",4152962933," Reservations, Seating, Waitstaff, Takeout, Wheelchair Accessible",94111,333 Battery street
1322,Yummy Yummy," Asian,Vietnamese",4155664722," Seating, Waitstaff, Takeout",94122,1015 Irving street
1323,El Toreador Fonda Restaurant," Mexican,Latin,Spanish",4155662673," Takeout, Seating, Waitstaff, Serves Alcohol, Reservations",94127,50 W Portal avenue
1324,Mission Bowling Club," Bar,Pub",4158632695," Seating, Waitstaff",94110,3176 17th street
1325,Colosseo," Italian,Pizza",4153981300," Outdoor Seating, Seating, Waitstaff, Reservations, Serves Alcohol, Full Bar",94133,414 Columbus Avenue
1326,Yuet Lee Seafood Restaurant," Chinese,Seafood,Asian",4155508998," Seating, Takeout, Reservations, Waitstaff",94110,3601 26th Street
1327,Takara Restaurant," Japanese,Sushi,Asian",4159212000," Reservations, Seating, Waitstaff, Serves Alcohol, Takeout, Wheelchair Accessible",94115,22 Peace Plz Ste 202
1328,Sai Jai Thai Restaurant," Asian,Thai",4156735774," Takeout, Seating, Waitstaff, Reservations",94109,771 Ofarrell street
1329,Southern Pacific Brewing," American, Bar,Pub",4153410152," Outdoor Seating, Seating, Serves Alcohol, Television, Wheelchair Accessible",94110,620 Treat avenue
1330,Chipotle Mexican Grill," Mexican,Fast Food",4155004491," Seating, Wheelchair Accessible",94103,865 Market street Ste C10
1331,Kama Sushi," Japanese,Sushi,Asian",4158008287," Seating, Waitstaff",94103,294 9th street
1332,La Fina Estampa," Latin,Peruvian,Seafood,South American",4153451685," Reservations, Seating, Waitstaff",94109,1407 Bush street
1333,Zzan," Asian,Korean",, Reservations,94109,"643 Post Street,Between Trader Vic Aly & Shannon Street, Lower Nob Hill"
1334,Massawa Restaurant," African,Ethiopian",4156214129,,94133,532 Green Street
1335,The Brick Yard," Bar,American,Pizza,Pub",4154004712," Reservations, Seating, Waitstaff",94123,1787 Union Street
1336,Sunset Reservoir Brewing Company," Bar,Pub, Brew Pub",4155718452, Waitstaff,94122,1735 Noriega street
1337,North India Restaurant, Indian,4153481234," Takeout, Reservations, Seating, Waitstaff, Serves Alcohol, Wheelchair Accessible",94105,123 2nd street
1338,Lers Ros,,4159238978,,94103,3189 16th street
1339,Japan Center," Japanese,Sushi",4159222728,,94115,1737 Post street Ste 370
1340,NoNo Burger," Street Food,Vegetarian Friendly",2063845426,,94103,428 11th street
1341,Jonnatan of Comedor," Spanish, Grill",,,,
1342,I'a Poke,,4158298030,,,314 Church Street
1343,The Morris,,4156128480,,,2501 Mariposa Street
1344,Sushi Taka, Sushi,4153624800,,94108,600 Kearny street
1345,Tsubasa Sushi," Japanese,Sushi",4155519688,,94102,429 Gough street
1346,dakshin: A South Indian Canteen, Indian,4154004906,,94109,2127 Polk street
1347,Estrella Taqueria, Mexican,4158611452,,94117,533 Haight street
1348,Dandelion Chocolate,,4153490942,,94111,"Ferry Building, Kiosk 1, Suite 50"
1349,Vixi Cucina Italiana,,4148310900,,94118,3611 California Street
1350,Ju-Ni," Japanese,Sushi",4156559924,,94117,1335 Fulton street
1351,Tortas Los Picudos, Mexican,,,,2969 24th Street
1352,Mifune," Japanese,Asian,Sushi",4159220337," Seating, Waitstaff, Serves Alcohol, Takeout, Reservations",94115,1737 Post street Japan Center Upper Floor of West Mall
1353,Harrington's Bar & Grill," Bar,Pub,American,Irish",4153927595," Seating, Waitstaff, Serves Alcohol, Wheelchair Accessible",94111,245 Front street
1354,Red Door Cafe," American,Cafe",4154414647, Seating,94109,1608 Bush street
1355,Caffe Union," American,Cafe",4156734119," Waitstaff, Takeout, Seating",94123,1830 Union street
1356,Ploy II Thai Cuisine," Asian,Thai",4153879224," Takeout, Seating, Waitstaff",94117,1770 Haight street
1357,Golden Gate Grill," American, Bar",4159818646," Seating, Waitstaff, Serves Alcohol, Reservations, Television, Full Bar",94102,449 Powell street Fl 3
1358,Chino's Taqueria, Mexican,4156689956,,94121,3416 Balboa street
1359,Hai KY Mi Gia," Chinese,Vietnamese,Asian",4157712577,,94109,707 Ellis street
1360,Mccormick & Schmick's," American,Seafood",4159291730," Reservations, Seating, Waitstaff, Serves Alcohol",,Gharadelli Square
1361,Upcider," American, Bar",4159311797," Seating, Waitstaff",94109,1160 Polk street 2nd Floor
1362,Shotwell's," Bar,Pub",4156484104,,94110,3349 20th street
1363,Yamo Thai Kitchen," Asian,Thai,Burmese",4155538911, Delivery,94110,3406 18th street
1364,Bang San Thai Cuisine," Asian,Thai",4159282772," Takeout, Seating, Waitstaff, Reservations",94109,791 Ofarrell street
1365,Andale Mexican Family Kitchen," Mexican,Fast Food",4152438700," Seating, Wheelchair Accessible",94103,"845 Market street - Concourse Level,Store FE7"
