id,title,cuisine,phone,feature,zipcode,street_addr
1949,The I Spa," Day Spas,Massage,Nail Salons",4152996309,"creditCard, bikeParking",94103,888 Howard street  Fl 6
1950,Amir H Mozaffarian, Jewelry,4153919995,creditCard,94108,155 Post street
1951,Apple Union Square," Computers,Mobile Phones,IT Services & Computer Repair",4154864800,"creditCard, applePay, bikeParking",94108,300 Post street
1952,Colorist Britney Ketchie at Patrick Evan Salon, Hair Stylists,4154211111,,94108,55 Grant avenue
1953,Jackie Conlin - Personal Image Consultant, Personal Shopping,4155055399,creditCard,,
1954,JA’s Razor Club, Men's Hair Salons,4153982707,"creditCard, bikeParking",94108,152 Geary street
1955,Joie, Women's Clothing,4154000367,"creditCard, bikeParking",94115,2116 Fillmore street
1956,Camper, Shoe Stores,4152961005,"creditCard, bikeParking",94108,39 Grant avenue
1957,Haight Fillmore Whole Foods, Grocery,4155526077,"creditCard, bikeParking",94117,503 Haight street
1958,InterContinental Mark Hopkins, Hotels,4153923434,creditCard,94108,999 California street
1959,Valencia Whole Foods," Health Markets,Grocery",4152850231,"takeout, creditCard, bikeParking",94110,999 Valencia street
1960,Aura Skin Spa," Skin Care,Medical Spas",4157883800,"creditCard, bikeParking",94133,118 Columbus avenue
1961,Calvin Tran, Women's Clothing,4154411402,creditCard,94115,1942 Fillmore street
1962,Palace Hotel, Hotels,4155121111,creditCard,94105,2 New Montgomery street
1963,Ver Unica," Women's Clothing,Used, Vintage & Consignment",4156216259,"creditCard, bikeParking",94102,526 Hayes Street
1964,McEvoy Ranch, Specialty Food,4152917224,"takeout, creditCard, applePay, bikeParking",94111,1 Ferry building Plz
1965,Union Gent Haircutters, Barbers,4155671090,"creditCard, bikeParking",94123,1957 Union street
1966,Mollie Stone’s," Grocery,Fruits & Veggies",4152558959,"takeout, creditCard, bikeParking",94114,4201 18th street
1967,Apple Store," Computers,Mobile Phones,IT Services & Computer Repair",4158484445,"creditCard, applePay, bikeParking",94123,2125 Chestnut street
1968,Marine Layer," Women's Clothing,Men's Clothing,Accessories",4158297519,"creditCard, bikeParking",94102,498 Octavia street
1969,Canyon Beachwear," Women's Clothing,Swimwear",4158855070,"creditCard, bikeParking",94123,1728 Union street
1970,Lucky Brand Jeans - SF Centre," Women's Clothing,Men's Clothing,Accessories",4152819020,creditCard,,
1971,Bocados, Food Delivery Services,4155154771,creditCard,,
1972,Golden Gate Obstetrics &amp; Gynecology," Obstetricians & Gynecologists,Medical Spas,Laser Hair Removal",4156661250,"creditCard, bikeParking",94111,1725 Montgomery street
1973,Sunhee Moon, Women's Clothing,4153551800,creditCard,94103,3167 16th street
1974,Kate Spade New York, Accessories,4152229638,"creditCard, bikeParking",,
1975,PUBLIC Bikes + Gear - San Francisco, Bikes,4156884000,"creditCard, bikeParking",94102,549 Hayes street
1976,Minimal," Home Decor,Jewelry",4154005572,"creditCard, bikeParking",94102,364 Hayes street
1977,Britex Fabrics, Fabric Stores,4153922910,creditCard,94108,146 Geary street
1978,Laura Mercier Counter, Cosmetics & Beauty Supply,4158565300,creditCard,,
1979,479 Degrees, Specialty Food,8884799866,creditCard,94118,3450 Sacramento street
1980,Delancey Street Christmas Tree Lot, Christmas Trees,4155127419,bikeParking,94105,Embarcadero &amp; Bryant Street
1981,Bulo Shoes," Shoe Stores,Accessories",4152554939,"creditCard, bikeParking",94102,418 Hayes street
1982,Sunhee Moon," Women's Clothing,Accessories",4159281800,"creditCard, bikeParking",94115,1833 Fillmore street
1983,Jon’s School of Music, Musical Instruments & Teachers,4159715435,,94121,4150 Balboa street
1984,Fraenkel Gallery, Art Galleries,4159812661,"creditCard, bikeParking",94108,49 Geary street
1985,Whole Foods Market Franklin," Grocery,Health Markets,Organic Stores",4156740500,"delivery, takeout, creditCard, bikeParking",94109,1765 California Street
1986,Ying Hobbies &amp; Toys," Music & DVDs,Toy Stores,Hobby Shops",4159866787,creditCard,94108,63 Wentworth Pl
1987,Daffodil," Breakfast & Brunch,American (Traditional)",4153430310,"reservations, takeout, creditCard, goodForGroups, waiterService",94108,665 Bush street
1988,Emporio Armani Boutique," Men's Clothing,Women's Clothing,Accessories",4156779400,"creditCard, bikeParking",94108,1 Grant avenue
1989,CLub Monaco San Francisco - Women’s, Women's Clothing,4158560828,"creditCard, bikeParking",94108,865 Market street
1990,Contrada," Pizza,Italian,Wine Bars",4159268916,"creditCard, goodForKids, goodForGroups, outdoorSeating, hasTV, waiterService",94123,2136 Union street
1991,Equinox Pine Street," Gyms,Day Spas,Sports Clubs",4155934000,"creditCard, bikeParking",94104,301 Pine street
1992,Bamboo," Nail Salons,Skin Care",4155678812,"creditCard, bikeParking",94123,2284B Union street
1993,Hyatt Regency San Francisco," Hotels,Venues & Event Spaces",4157881234,creditCard,94111,5 Embarcadero Ctr
1994,A Silvestri Co., Nurseries & Gardening,4152395990,"creditCard, bikeParking",94134,2629 Bayshore boulevard
1995,Urban Hardwoods Furniture," Furniture Stores,Home Decor",4153979663,creditCard,94102,434 Post street
1996,Sur La Table," Kitchen & Bath,Specialty Food,Home Decor",4158144691,creditCard,,
1997,Azalea," Men's Clothing,Women's Clothing,Accessories",4158619888,"creditCard, applePay, bikeParking",94102,411 Hayes street
1998,Anica Boutique, Women's Clothing,4154472878,creditCard,94109,2418 Polk street
1999,High Society," Women's Clothing,Men's Clothing",4154470447,"creditCard, bikeParking",94123,1969 B Union Street
2000,Atelier Yarns," Arts & Crafts,Knitting Supplies",4157711550,"creditCard, bikeParking",94115,1945 Divisadero street
2001,CLIFT Hotel," Hotels,Venues & Event Spaces",4157754700,creditCard,94102,495 Geary street
2002,Alba Ray’s," Cajun/Creole,Bars,Tapas/Small Plates",4158729409,"reservations, delivery, takeout, creditCard, goodForGroups, waiterService, caters",94110,2293 Mission street
2003,Bazaar Bizarre, Arts & Crafts,,creditCard,94103,620 Seventh street
2004,Patagonia- San Francisco," Outdoor Gear,Sports Wear",4157712050,"creditCard, bikeParking",94109,770 N Point street
2005,The Nine Studios," Photography Stores & Services,Venues & Event Spaces",4152528551,creditCard,94103,349 9th street
2006,Parc 55 San Francisco - A Hilton Hotel, Hotels,4153928000,creditCard,94102,55 Cyril Magnin street
2007,Paul Mahder Gallery," Art Galleries,Framing",4154747707,"creditCard, bikeParking",94118,3424 Sacramento street
2008,Bridal Galleria, Bridal,4153622277,"creditCard, bikeParking",94111,3 Embarcadero Ctr
2009,The Natural Mattress Store, Mattresses,4156142220,creditCard,94109,1243 Sutter street
2010,lucy Activewear," Women's Clothing,Accessories,Sports Wear",4152926274,"creditCard, bikeParking",94123,1974 Union street
2011,Zaza Nail Spa," Nail Salons,Skin Care,Eyelash Service",4154956292,"creditCard, bikeParking",94107,543 2nd street
2012,Chiu’s Acupuncture &amp; Dr Jenny’s Dermatology Skin Care," Acupuncture,Skin Care",4156686789,creditCard,94118,323 6th avenue
2013,Deluxe Cleaners, Dry Cleaning & Laundry,4158851172,creditCard,94123,2965 Laguna street
2014,Skinworx," Skin Care,Cosmetics & Beauty Supply",6288881128,"creditCard, bikeParking",94123,2102 Union street
2015,West Coast Leather," Leather Goods,Women's Clothing,Men's Clothing",4153628300,"creditCard, applePay, bikeParking",94108,290 Sutter street
2016,Bliss Spa," Day Spas,Massage,Skin Care",4158174100,"creditCard, bikeParking",94103,181 3rd street  4th Fl
2017,Athleta, Sports Wear,4153458501,"creditCard, bikeParking",94115,2226 Fillmore street
2018,Paul Smith," Men's Clothing,Accessories,Women's Clothing",4153523520,"creditCard, bikeParking",94108,50 Geary street
2019,Whole Foods Market Market Street," Grocery,Health Markets,Organic Stores",4156261430,"takeout, creditCard, applePay, bikeParking",94114,2001 Market street
2020,Kusuyama Japan Fine Crafts," Accessories,Gift Shops",4155258683,creditCard,94115,1746 Post street
2021,American Giant," Men's Clothing,Women's Clothing",4155292429,"creditCard, applePay, bikeParking",94105,161 Natoma street
2022,Tea Living, Children's Clothing,4156219400,creditCard,94107,1 Arkansas street
2023,7 For All Mankind," Men's Clothing,Women's Clothing,Children's Clothing",4153990549,"creditCard, bikeParking",94108,224 Grant avenue
2024,"David C. Mabrie, MD"," Cosmetic Surgeons,Skin Care,Medical Spas",4154459513,"creditCard, bikeParking",94108,166 Geary street
2025,Fine Arts Optical, Eyewear & Opticians,4159137414,creditCard,94110,888 Valencia street
2026,Cookin’: Recycled Gourmet Appurtenances, Kitchen & Bath,4158611854,"creditCard, applePay",94117,339 Divisadero street
2027,Alessi, Home Decor,4154340403,creditCard,94108,424 Sutter street
2028,illy Caffè," Cafes,Coffee & Tea,Italian",,"takeout, creditCard, bikeParking, goodForKids, goodForGroups",94104,220 Montgomery street
2029,hair-by-kermit, Hair Stylists,4152836803,creditCard,94102,555 Sutter street
2030,Sprout San Francisco," Baby Gear & Furniture,Toy Stores",4153599205,"creditCard, bikeParking",94123,1828 Union street
2031,The Camp Kit, Outdoor Gear,4155801404,"creditCard, bikeParking",,
2032,Shinola," Leather Goods,Watches,Bikes",4155131640,"creditCard, bikeParking",94111,722 Montgomery street
2033,Yogurt Saint Benoit, Ice Cream & Frozen Yogurt,,,94111,1 Ferry Building
2034,Mollie Stone’s, Grocery,4156641600,"takeout, creditCard, bikeParking",94127,635 Portola Dr
2035,Make Eat Easy, Food Delivery Services,4153167576,creditCard,,
2036,Hearsay Supper Club, Supper Clubs,,"creditCard, bikeParking, hasTV",,
2037,Bubble," Children's Clothing,Toy Stores",4157710570,"creditCard, bikeParking",94123,2163 Union street
2038,Clean Image, Dry Cleaning & Laundry,4159222080,creditCard,94123,3141 Fillmore street
2039,HD Buttercup, Furniture Stores,4158204788,"creditCard, bikeParking",94107,290 Townsend street
2040,Modern Relics," Jewelry,Art Galleries",4154220477,creditCard,94118,771 Cabrillo avenue
2041,Cotton Sheep," Women's Clothing,Children's Clothing,Men's Clothing",4156215546,"creditCard, bikeParking",94102,572 Hayes street
2042,Fillmore Florist, Florists,4159295200,"delivery, creditCard",94115,1880 Fillmore street
2043,Avenue Fine Food Market," Grocery,Beer, Wine & Spirits",4157758632,creditCard,94109,1837 Pacific avenue
2044,The Nature Stop," Grocery,Health Markets",4153983810,"takeout, creditCard, bikeParking",94133,1336 Grant avenue
2045,Poetica Art and Antiques," Furniture Stores,Antiques,Jewelry",4156375837,"creditCard, bikeParking",94118,3461 Sacramento street
2046,The Spa," Massage,Skin Care,Hair Removal",4156333990,creditCard,94103,747 Market street
2047,Nob Hill Inn, Hotels,4156736080,"creditCard, applePay",94109,1000 Pine street
2048,Krimsa Fine Rugs &amp; Decor," Carpeting,Home Decor,Carpet Cleaning",4154414321,"creditCard, bikeParking",94123,2190 Union street
2049,Détente Spa Services," Day Spas,Massage Therapy,Skin Care",4158575245,,94115,1749 O&#39;farrell street
2050,Noise Pop Festival," Music Venues,Local Flavor,Festivals",4153753370,goodForGroups,94110,
2051,Vanity Beauty Lounge," Day Spas,Nail Salons",4153622242,"creditCard, bikeParking",94111,3 Embarcadero Ctr
2052,Swan’s Neck Vodka," Beer, Wine & Spirits",4155529755,,94123,3053 Fillmore street
2053,The Hundreds," Women's Clothing,Men's Clothing,Shoe Stores",4158179912,"creditCard, bikeParking",94109,585 Post street
2054,Aedicule," Framing,Antiques",4157715837,creditCard,94115,3225 Sacramento street
2055,Marmot," Sports Wear,Accessories,Outdoor Gear",4153917015,"creditCard, bikeParking",94108,165 Post street
2056,Brilliant Earth," Jewelry,Bridal",4153544623,"creditCard, bikeParking",94108,26 O&#39;Farrell street
2057,Hilton San Francisco Financial District, Hotels,4154336600,"creditCard, applePay",94108,750 Kearny street
2058,Dish Clothing," Women's Clothing,Accessories",4152525997,creditCard,94102,541 Hayes street
2059,Thrive Cleanse, Juice Bars & Smoothies,4158025131,creditCard,94111,1 Embarcadero Ctr
2060,Rejouvenance, Skin Care,4155677222,creditCard,94109,1500 Vallejo street
2061,Henri Hubert," Men's Clothing,Women's Clothing,Antiques",4157637770,creditCard,94103,845 Market street  Fl 4
2062,lucy Activewear," Women's Clothing,Sports Wear,Accessories",4157650943,creditCard,94111,3 Embarcadero Ctr
2063,Anaise," Women's Clothing,Shoe Stores,Jewelry",4088079379,creditCard,94110,3686 20th street
2064,Green Leaves Natural Spa &amp; Lash," Day Spas,Skin Care,Eyelash Service",4157154180,"creditCard, bikeParking",94114,3836 24th street
2065,Clancy’s Christmas Trees &amp; Pumpkin Patch," Christmas Trees,Pumpkin Patches",4157532689,"creditCard, bikeParking",94122,1620 7th avenue
2066,Performance Audio," Home Theatre Installation,Electronics,Contractors",4154416220,"creditCard, bikeParking",,
2067,Paolo Shoes, Shoe Stores,4155524580,creditCard,94102,524 Hayes street
2068,H2 Cards, Cards & Stationery,4153626888,"creditCard, bikeParking",94111,638 Washington street
2069,Natural Tea Shop, Coffee & Tea,4159828989,creditCard,94133,1199 #D Stockton Street
2070,Whole Foods Market Haight," Grocery,Health Markets,Organic Stores",4158766740,"takeout, creditCard, applePay, bikeParking",94117,690 Stanyan Street
2071,Rebekah Northway Floral Design, Florists,4153352205,creditCard,,
2072,Wee Scotty," Sewing & Alterations,Children's Clothing",4152219200,"creditCard, bikeParking",94118,609 Clement street
2073,Laurel Beauty Lab, Hair Salons,4155801929,"creditCard, bikeParking",94104,660 Market street
2074,GANT," Men's Clothing,Shoe Stores,Women's Clothing",4154371949,"creditCard, bikeParking",94102,552 Hayes street
2075,Convert," Men's Clothing,Accessories,Women's Clothing",4152527991,"creditCard, bikeParking",94102,556 Hayes street
2076,Creative Paint, Paint Stores,4155663638,"creditCard, bikeParking",94116,2050 Taraval street
2077,Happy Lashes, Eyelash Service,4155841200,"creditCard, bikeParking",94105,425 Market street
2078,Madewell," Women's Clothing,Accessories,Shoe Stores",4156440748,"creditCard, bikeParking",,
2079,Local Mission Market, Farmers Market,4157953355,"takeout, creditCard, bikeParking",94110,2670 Harrison street
2080,Garrett Leight California Optical, Eyewear & Opticians,6284443110,"creditCard, bikeParking",94102,393 Hayes street
2081,Park Central San Francisco, Hotels,4159746400,creditCard,94103,50 Third street
2082,Wild Orchid Nails &amp; Spa," Nail Salons,Hair Salons",4157582066,"creditCard, goodForKids",94108,166 Geary street
2083,Trumaker, Bespoke Clothing,4153495235,"creditCard, applePay",94109,701 Sutter street
2084,Decades of Fashion," Men's Clothing,Women's Clothing,Hats",4155511653,"creditCard, bikeParking",94117,1653 Haight street
2085,BCBGMAXAZRIA," Women's Clothing,Accessories,Shoe Stores",4153627360,creditCard,94102,331 Powell street
2086,Modica Home," Home Decor,Bridal,Flowers & Gifts",4154404389,creditCard,94123,2274 Union street
2087,Nathan Emery’s Dogpatch Tattoo, Tattoo,9165082202,"creditCard, bikeParking",94107,3340 22nd street
2088,Earthbar," Juice Bars & Smoothies,Breakfast & Brunch",4155166480,"takeout, creditCard, bikeParking, hasTV",94103,747 Market street
2089,The Art of Shaving," Cosmetics & Beauty Supply,Barbers",4155419801,creditCard,,
2090,L’Occitane, Cosmetics & Beauty Supply,4156779931,"creditCard, bikeParking",94111,2 Embarcadero Center
2091,Papyrus," Cards & Stationery,Gift Shops",4157818777,creditCard,94111,2 Embarcadero Ctr
2092,Jo Malone, Cosmetics & Beauty Supply,4158565446,creditCard,,
2093,Lacoste," Men's Clothing,Women's Clothing,Accessories",4156779004,"creditCard, bikeParking",94108,172 Geary street
2094,Whole Foods Market Noe Valley," Grocery,Health Markets,Organic Stores",4152824700,"takeout, creditCard, applePay, bikeParking",94114,3950 24th street
2095,The Hound Clothiers, Men's Clothing,4159890429,"creditCard, bikeParking",94104,140 Sutter street
2096,Diva International," Hair Salons,Cosmetics & Beauty Supply",4155438444,"creditCard, bikeParking",94105,1 Market Plz
2097,Wingtip," Men's Clothing,Department Stores,Social Clubs",4157650993,"creditCard, applePay, bikeParking",94111,550 Montgomery street
2098,Marina Cleaners," Dry Cleaning & Laundry,Shoe Repair,Sewing & Alterations",4159313444,"creditCard, bikeParking",94123,3717 Buchanan street
2099,Onassis, Men's Clothing,4152818888,"creditCard, bikeParking",,
2100,Bath Sense, Gift Shops,4157953459,creditCard,94115,412 Presidio avenue
2101,Cal-Mart Supermarket, Grocery,4157513516,"takeout, creditCard, applePay, bikeParking",94118,3585 California street
2102,Fat City," Bars,Music Venues",4158612890,goodForGroups,94103,314 11th street
2103,Jo Malone, Shopping,,creditCard,94108,Saks Fifth avenue
2104,Apparel City Sewing Machine," Appliances & Repair,Appliances",4156216660,creditCard,94103,1330 Howard street
2105,Sugarfina," Candy Stores,Chocolatiers & Shops",8557842734,"takeout, creditCard, applePay, bikeParking",94123,1837 Union street
2106,Kimpton Sir Francis Drake Hotel," Hotels,Venues & Event Spaces",4153927755,creditCard,94102,450 Powell street
2107,Beastwares, Fashion,,,94103,1811 Folsom street
2108,Village Market," Specialty Food,Beer, Wine & Spirits",4159899200,"takeout, creditCard, bikeParking",94111,One Ferry building
2109,Tarantula On Stilts Hair Bauhaus-IDIC," Hair Extensions,Hair Stylists",4159994921,"bikeParking, goodForKids",94122,4117 Judah street
2110,Mission Grille, American (Traditional),4158961600,"reservations, creditCard, goodForKids, goodForGroups, hasTV, waiterService",94103,55 4th street
2111,San Francisco Florist, Florists,4157786400,"delivery, creditCard, bikeParking",94105,188 Spear street
2112,JCB Tasting Lounge," Beer, Wine & Spirits",4152962329,"creditCard, bikeParking",94108,600 Stockton street
2113,Jigsaw London," Women's Clothing,Accessories,Shoe Stores",4159315520,"creditCard, bikeParking",94115,2121 Fillmore street
2114,Ethos," Women's Clothing,Accessories",4158006707,creditCard,,
2115,Hotel Zephyr, Hotels,4156176565,creditCard,94133,250 Beach street
2116,Fossil Faux Studios," Building Supplies,Kitchen & Bath,Art Galleries",4156216484,creditCard,94103,1268 Folsom street
2117,Scotch &amp; Soda," Women's Clothing,Men's Clothing,Accessories",4156448334,"creditCard, bikeParking",94108,59 Grant avenue
2118,Outside Lands Festival," Music Venues,Festivals",,"creditCard, bikeParking, goodForGroups, outdoorSeating",94102,Golden Gate Park
2119,John Varvatos," Men's Clothing,Shoe Stores,Accessories",4159860138,creditCard,94108,152 Geary street
2120,Ashley Morgan Designs," Jewelry,Bridal",4152056228,creditCard,94108,210 Post street
2121,Rand + Statler," Accessories,Women's Clothing,Men's Clothing",4156340881,"creditCard, bikeParking",94102,425 Hayes street
2122,Dolby Chadwick Gallery, Art Galleries,4159563560,creditCard,,
2123,Luna Boutique, Women's Clothing,4153590198,creditCard,94118,3490 Sacramento street
2124,Sunglass Hut," Eyewear & Opticians,Accessories",4155220258,"creditCard, bikeParking",94114,511 Castro street
2125,Davis Foot Comfort Center," Health & Medical,Shoe Stores",4156618705,"creditCard, bikeParking",94122,3921 Judah street
2126,Harajuku Hearts," Women's Clothing,Men's Clothing,Accessories",4157880862,"creditCard, bikeParking",94108,15 Kearny street
2127,Feinstein’s at the Nikko," Piano Bars,Music Venues,Performing Arts",4153941111,"creditCard, goodForGroups",94102,222 Mason street
2128,Christine Jewelry, Jewelry,6284005895,creditCard,94103,888 Brannan street
2129,Rebecca Overmann Jewelry, Jewelry,4154662992,creditCard,94110,1890 Bryant street
2130,Lisa Weaver, Hair Salons,4153059532,,94117,659 Haight Street
2131,giggle," Children's Clothing,Baby Gear & Furniture",4154409034,"creditCard, bikeParking",94123,2110 Chestnut street
2132,Outfit Castro, Accessories,4158611157,"creditCard, bikeParking",94114,463 Castro street
2133,Inclusions Gallery, Art Galleries,4158171493,"creditCard, bikeParking",94110,627 Cortland avenue
2134,Vince," Men's Clothing,Women's Clothing",4159510771,creditCard,94108,36 Geary street
2135,Rare Sparrow Floral Design," Party & Event Planning,Florists",4156636797,"delivery, creditCard",94121,
2136,Executive Chef," Party & Event Planning,Personal Chefs,Cooking Classes",8009756844,creditCard,94104,
2137,Sohn’s French Cleaners, Dry Cleaning & Laundry,4158646500,"creditCard, bikeParking",94114,2330 Market street
2138,Botanica Los Suenos, Shopping,4156421870,,94110,3274 23rd street
2139,Hotel Nikko San Francisco - Temp. CLOSED, Hotels,4153941111,creditCard,94102,222 Mason street
2140,Teavana, Coffee & Tea,4156828517,"takeout, creditCard, bikeParking",94132,3251 20th avenue
2141,Torso Vintages," Used, Vintage & Consignment,Women's Clothing,Men's Clothing",4153913166,"creditCard, applePay",94108,290 Sutter street
2142,Hotel Whitcomb Restaurant," Bars,American (Traditional),Piano Bars",4156268000,"reservations, creditCard, goodForGroups, hasTV, waiterService",94103,1231 Market street
2143,Love Projects, Men's Clothing,4152181788,creditCard,94102,
2144,Incline Gallery, Art Galleries,,"creditCard, goodForKids",94110,766 Valencia street
2145,Clarks Shoes, Shoe Stores,4155661187,creditCard,94132,3251 20th avenue
2146,Guerrero Hill Market," Grocery,Beer, Wine & Spirits",4152852030,creditCard,94110,3398 22nd street
2147,Verizon," Mobile Phones,Electronics,Mobile Phone Accessories",4153511700,"creditCard, applePay, bikeParking",94109,1 Daniel Burnham Ct
2148,The Battery," Venues & Event Spaces,Hotels,Social Clubs",4152308000,creditCard,94111,717 Battery street
2149,Tower Cleaners, Dry Cleaning & Laundry,4157318937,creditCard,94127,621 Portola Dr
2150,Cadence Chocolates, Chocolatiers & Shops,4158903738,"takeout, creditCard",94110,
2151,Oliver Tattoos, Tattoo,4157539648,,94122,1309 20th avenue
2152,White Rose Boutique, Women's Clothing,4156815411,"creditCard, bikeParking",94127,242 W Portal avenue
2153,Meghan Lunn, Hair Stylists,6024870862,"creditCard, bikeParking",94123,1808 Union street
2154,Edible Arrangements," Gift Shops,Chocolatiers & Shops",4157313120,"creditCard, bikeParking",94127,312 W Portal avenue
2155,AllSaints," Men's Clothing,Women's Clothing,Accessories",4157620702,"creditCard, bikeParking",94108,140 Geary Street
2156,John Mark Salon, Hair Salons,4159890900,creditCard,94104,41 Sutter street
2157,Classic Designs," Sports Wear,Children's Clothing,Uniforms",4156614700,"creditCard, bikeParking",94116,1551 Taraval street
2158,Hyatt Centric Fisherman’s Wharf San Francisco, Hotels,4155631234,creditCard,94133,555 N Point street
2159,Thom’s Natural Foods," Grocery,Health Markets",4153876367,"creditCard, bikeParking",94121,5843 Geary boulevard
2160,Theory," Women's Clothing,Men's Clothing,Accessories",4153991099,creditCard,94108,120 Maiden Ln
2161,Edwards Everything Travel - Edwards Luggage," Leather Goods,Luggage",4159817047,"creditCard, bikeParking",94111,3 Embarcadero Ctr
2162,Jonathan Adler," Home Decor,Furniture Stores,Rugs",4155639500,"creditCard, bikeParking",94115,2133 Fillmore street
2163,Gigi + Rose," Women's Clothing,Children's Clothing,Accessories",4157659060,"creditCard, bikeParking",94109,900 N Point street  Ste H103
2164,MARUQ," Women's Clothing,Accessories,Shoe Stores",4158398390,"creditCard, bikeParking",94115,1746 Post street
2165,Ruby Skye, Dance Clubs,4156930777,"creditCard, goodForGroups, hasTV",94102,420 Mason street
2166,California Closets," Interior Design,Home Decor,Furniture Stores",5107632033,creditCard,,
2167,Burberry," Men's Clothing,Women's Clothing,Accessories",4153436265,"creditCard, bikeParking",,
2168,Steinhart Hotel &amp; Apartments, Hotels,,creditCard,94109,952 Sutter street
2169,Mollie Stone’s," Grocery,Caterers",4155674902,"takeout, creditCard, applePay, bikeParking",94115,2435 California street
2170,Asian Image, Cards & Stationery,4153982602,creditCard,94108,800 Grant avenue
2171,Beckett &amp; Robb," Bespoke Clothing,Men's Clothing,Formal Wear",4154230788,"creditCard, bikeParking",94111,One Embarcadero Ctr
2172,Klein Epstein &amp; Parker," Men's Clothing,Bespoke Clothing",4158298257,creditCard,94102,467 Gough street
2173,WedSpring," Wedding Planning,Cards & Stationery",4156551067,creditCard,,
2174,Aggregate Supply," Women's Clothing,Men's Clothing,Home Decor",4154743190,"creditCard, bikeParking",94110,806 Valencia street
2175,Fresh Organics," Health Markets,Vitamins & Supplements",4155642800,"creditCard, applePay, bikeParking",94117,1023 Stanyan street
2176,Rabat," Shoe Stores,Women's Clothing,Accessories",4152827861,creditCard,94114,4001 24th street
2177,Lucky Brand Jeans," Women's Clothing,Men's Clothing",4157493750,"creditCard, bikeParking",94123,2301 Chestnut street
2178,American Apparel," Men's Clothing,Women's Clothing,Accessories",4154314028,"creditCard, applePay, bikeParking",94117,1615 Haight street
2179,MAC Cosmetics, Cosmetics & Beauty Supply,,"creditCard, bikeParking",,
2180,Lenox Stained Glass," Windows Installation,Art Galleries",4157521365,,,
2181,Jackson &amp; Polk, Gift Shops,4153459708,creditCard,94109,900 N Point street  Ste E206
2182,ArtSpan," Art Galleries,Community Service/Non-Profit",4158619838,"creditCard, bikeParking, goodForKids",94103,934 Brannan street
2183,Dong Natural Treatment Center," Massage,Naturopathic/Holistic",4152397888,"creditCard, bikeParking",94127,594 Monterey boulevard
2184,Chandran Gallery, Art Galleries,4152869533,"creditCard, bikeParking, goodForKids",94102,459 Geary Street
2185,Solstice Sunglasses," Eyewear & Opticians,Accessories",4155434100,creditCard,,
2186,Kvänum Kitchens," Interior Design,Kitchen & Bath",4153999445,"creditCard, bikeParking",,
2187,Harry Mason Designer Jewelry," Jewelry,Accessories",4155432996,"creditCard, bikeParking",94105,38 Bryant street  Suite 2
2188,Michael W. Perry &amp; Company," Antiques,Framing",4155638853,creditCard,94115,1837 Divisadero street
2189,Flora Permanent Beauty Center, Skin Care,4152429688,creditCard,94116,1572 Taraval street
2190,The Kooples," Women's Clothing,Men's Clothing",,"creditCard, bikeParking",94115,2241 Fillmore street
2191,The Family, Pubs,4157810800,"creditCard, goodForGroups",94108,545 Powell street
2192,Giants Dugout, Sports Wear,4159563704,creditCard,94102,337 Geary street
2193,Topo Designs," Sports Wear,Outdoor Gear,Men's Clothing",4155253749,"creditCard, bikeParking",94117,645 Divisadero
2194,Dr. Sandra Lee &amp; Associates," Optometrists,Eyewear & Opticians",4155641818,creditCard,94122,2007 Irving street
2195,Benchic Chocolate, Chocolatiers & Shops,,creditCard,94115,
2196,Club Malibu, Bars,4158217395,goodForGroups,94110,3395 Mission street
2197,Rims &amp; Goggles," Eyewear & Opticians,Fashion",4153460304,"creditCard, bikeParking",94118,3568 Sacramento street
2198,RIF San Francisco," Shoe Stores,Accessories,Men's Clothing",4156587108,"creditCard, bikeParking",94115,1630 Post street
2199,Apple Store," Computers,Mobile Phones,IT Services & Computer Repair",4155712780,"creditCard, applePay, bikeParking",94132,3251 20th avenue
2200,Frame-O-Rama, Framing,4154413636,creditCard,94109,1920 Polk street
2201,Primetime Lounge," Lounges,Sports Bars",4156689888,"creditCard, goodForGroups",94118,3565 Geary boulevard
2202,Isabel Marant," Women's Clothing,Accessories",4157810113,"creditCard, bikeParking",94111,455 Jackson street
2203,Nike Brand," Sports Wear,Shoe Stores",4153926453,"creditCard, applePay, bikeParking",94108,278 Post street
2204,Elegance Preserved," Dry Cleaning & Laundry,Sewing & Alterations,Bridal",8005399092,creditCard,94107,600 The Embarcadero
2205,Little Minskys Burlesque, Dance Clubs,,"creditCard, goodForGroups",94117,1511 Haight street
2206,Pacific Heights Cleaners," Dry Cleaning & Laundry,Sewing & Alterations",4155675999,creditCard,94115,2437 Fillmore street
2207,Mapamundi Kids," Toy Stores,Gift Shops,Children's Clothing",4156416192,"creditCard, bikeParking",94114,1306 Castro street
2208,Adel’s Wine Cellar," Beer, Wine & Spirits",4157316319,"creditCard, bikeParking",94117,1400 Cole Street
2209,J.Crew," Men's Clothing,Women's Clothing,Accessories",4154342739,creditCard,,
2210,Pottery Barn," Furniture Stores,Rugs,Outdoor Furniture Stores",4158610800,"creditCard, bikeParking",94114,2390 Market street
2211,The Cottage Table Company, Furniture Stores,4152025268,creditCard,94107,635 C Texas street
2212,Simayof, Jewelry,4153910152,"creditCard, bikeParking",94102,246 Powell street
2213,Hotel Zelos San Francisco, Hotels,4153481111,"creditCard, applePay",94103,12 4th street
