id,title,popularity,rating,price,cuisine,phone,food_rating,service_rating,value_rating,atmosphere_rating,price_range,feature,mon,tue,wed,thu,fri,sat,sun,address,description
212,La Folie,"#213 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,$$$$,"French, Contemporary",+1 415-776-5577,4.5 of 5 bubbles,4.5 of 5 bubbles,4 of 5 bubbles,4.5 of 5 bubbles,$100 -$150,"Reservations, Seating, Waitstaff, Valet Parking, Wheelchair Accessible, Serves Alcohol, Full Bar, Private Dining",,5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,,"2316 Polk St,San Francisco, CA 94109-1822","Address:2316 Polk St,San Francisco, CA 94109-1822(Union & Green Streets)Public Transportation:19 Polk, get off on Polk and Green street. 49 Van Ness, get off on Union and walk one block East to Polk streetLocation:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Russian HillNeighborhood: Russian HillPhone Number:+1 415-776-5577trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
2127,Good Luck Cafe and Deli,"#2,128 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,$,"Cafe,Delicatessen",+1 415-781-2328,5 of 5 bubbles,4.5 of 5 bubbles,5 of 5 bubbles,3 of 5 bubbles,$5 -$10,,7:00 am - 4:00 pm,7:00 am - 4:00 pm,7:00 am - 4:00 pm,7:00 am - 4:00 pm,7:00 am - 4:00 pm,7:00 am - 3:00 pm,7:00 am - 3:00 pm,"621 Kearny St,San Francisco, CA","Address:621 Kearny St,San Francisco, CALocation:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;ChinatownNeighborhood: ChinatownPhone Number:+1 415-781-2328trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
213,One Market Restaurant,"#214 of 4,344 Restaurants in San Francisco",4 of 5 bubbles,$$$$,"American, Contemporary",+1 415-777-5577,4 of 5 bubbles,4 of 5 bubbles,3.5 of 5 bubbles,4 of 5 bubbles,$31 -$80,"Reservations, Private Dining, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol, Full Bar",11:30 am - 2:00 pm,11:30 am - 2:00 pm,11:30 am - 2:00 pm,11:30 am - 2:00 pm,11:30 am - 2:00 pm,5:30 pm - 9:00 pm,,"1 Market St,Ste 347,San Francisco, CA 94105-1420","Address:1 Market St,Ste 347,San Francisco, CA 94105-1420(Steuart)Public Transportation:One block from the BART/Muni Embarcadero Station. One block from the California Street Trolley line. On the historic Market Street Railine (F-Line).Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;SoMaNeighborhood: SoMaPhone Number:+1 415-777-5577trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
2131,Bazaar Cafe,"#2,132 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,,,+1 415-831-5620,5 of 5 bubbles,5 of 5 bubbles,4 of 5 bubbles,5 of 5 bubbles,,,9:00 am - 10:00 pm,9:00 am - 10:00 pm,9:00 am - 10:00 pm,9:00 am - 10:00 pm,9:00 am - 10:00 pm,9:00 am - 10:00 pm,9:00 am - 10:00 pm,"5927 California St,San Francisco, CA 94121-2105","Address:5927 California St,San Francisco, CA 94121-2105Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San FranciscoPhone Number:+1 415-831-5620trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
2132,Mi Lindo Peru,"#2,133 of 4,344 Restaurants in San Francisco",4 of 5 bubbles,$$ - $$$,"Peruvian,Latin,Spanish,South American",+1 415-642-4897,4.5 of 5 bubbles,4.5 of 5 bubbles,4 of 5 bubbles,4 of 5 bubbles,$20,"Seating, Waitstaff",11:30 am - 2:30 pm,11:30 am - 2:30 pm,11:30 am - 2:30 pm,11:30 am - 2:30 pm,11:30 am - 2:30 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"3226 Mission St,San Francisco, CA 94110-5007","Address:3226 Mission St,San Francisco, CA 94110-5007Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San FranciscoPhone Number:+1 415-642-4897trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
2134,Borderlands Cafe,"#2,135 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,,Cafe,+1 415-970-6998,4 of 5 bubbles,4 of 5 bubbles,4 of 5 bubbles,5 of 5 bubbles,,Seating,8:00 am - 8:00 pm,8:00 am - 8:00 pm,8:00 am - 8:00 pm,8:00 am - 8:00 pm,8:00 am - 8:00 pm,8:00 am - 8:00 pm,8:00 am - 8:00 pm,"870 Valencia St,San Francisco, CA 94110-1739","Address:870 Valencia St,San Francisco, CA 94110-1739Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Mission DistrictNeighborhood: Mission DistrictPhone Number:+1 415-970-6998trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
2137,The Crafty Fox,"#2,138 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,$$ - $$$,,+1 415-416-6602,4.5 of 5 bubbles,4.5 of 5 bubbles,3.5 of 5 bubbles,,$10 -$25,,,,,,,,,"1700 Mission St,Cross Street,San Francisco, CA 94103-2418","Address:1700 Mission St,Cross Street,San Francisco, CA 94103-2418Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Mission DistrictNeighborhood: Mission DistrictPhone Number:+1 415-416-6602trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
214,Anchor and Hope,"#215 of 4,344 Restaurants in San Francisco",4 of 5 bubbles,$$ - $$$,"American,Seafood",+1 415-501-9107,4.5 of 5 bubbles,4 of 5 bubbles,3.5 of 5 bubbles,4 of 5 bubbles,$15 -$20,"Reservations, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol, Full Bar",11:30 am - 10:00 pm,11:30 am - 10:00 pm,11:30 am - 10:00 pm,11:30 am - 10:00 pm,11:30 am - 11:00 pm,5:30 pm - 11:00 pm,5:30 pm - 10:00 pm,"83 Minna St,San Francisco, CA 94105-3003","Address:83 Minna St,San Francisco, CA 94105-3003(Second Street)Public Transportation:Montgomery Station for Bart and Muni riders.Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;SoMaNeighborhood: SoMaPhone Number:+1 415-501-9107trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
2141,Balompie Cafe 3,"#2,142 of 4,344 Restaurants in San Francisco",5 of 5 bubbles,,Cafe,+1 415-647-4000,5 of 5 bubbles,4.5 of 5 bubbles,5 of 5 bubbles,4 of 5 bubbles,,,11:00 am - 10:00 pm,,11:00 am - 10:00 pm,11:00 am - 10:00 pm,9:00 am - 10:00 pm,9:00 am - 10:00 pm,9:00 am - 9:00 pm,"3801 Mission St,San Francisco, CA 94110-5831","Address:3801 Mission St,San Francisco, CA 94110-5831Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San FranciscoPhone Number:+1 415-647-4000trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
215,Leopold's,"#216 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,$$ - $$$,"German, Austrian,European, Central European,International",+1 415-474-2000,4.5 of 5 bubbles,4.5 of 5 bubbles,4.5 of 5 bubbles,4.5 of 5 bubbles,,"Seating, Waitstaff, Serves Alcohol, Reservations",5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,5:30 pm - 12:00 am,5:30 pm - 12:00 am,5:30 pm - 10:00 pm,"2400 Polk St,San Francisco, CA 94109-1603","Address:2400 Polk St,San Francisco, CA 94109-1603Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Russian HillNeighborhood: Russian HillPhone Number:+1 415-474-2000trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
2154,Cafe Enchante,"#2,155 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,,Cafe,+1 415-251-9136,4 of 5 bubbles,4 of 5 bubbles,4 of 5 bubbles,4.5 of 5 bubbles,,,6:00 am - 9:00 pm,6:00 am - 10:00 pm,6:00 am - 10:00 pm,6:00 am - 10:00 pm,6:00 am - 10:00 pm,7:00 am - 10:00 pm,7:00 am - 9:00 pm,"6157 Geary Blvd,San Francisco, CA 94121","Address:6157 Geary Blvd,San Francisco, CA 94121Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San FranciscoPhone Number:+1 415-251-9136trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
2155,Sun Fat Seafood Co,"#2,156 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,$$ - $$$,Seafood,+1 415-282-9339,5 of 5 bubbles,5 of 5 bubbles,4.5 of 5 bubbles,4 of 5 bubbles,,,9:00 am - 6:00 pm,9:00 am - 6:00 pm,9:00 am - 6:00 pm,9:00 am - 6:00 pm,9:00 am - 6:00 pm,9:00 am - 6:00 pm,9:00 am - 5:00 pm,"2687 Mission St,San Francisco, CA 94110-3101","Address:2687 Mission St,San Francisco, CA 94110-3101Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Mission DistrictNeighborhood: Mission DistrictPhone Number:+1 415-282-9339trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
2163,Cresta's 2211,"#2,164 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,,"Bar,Pub",+1 415-673-2211,,,,,,,1:00 pm - 2:00 am,1:00 pm - 2:00 am,1:00 pm - 2:00 am,1:00 pm - 2:00 am,1:00 pm - 2:00 am,1:00 pm - 2:00 am,1:00 pm - 2:00 am,"2211 Polk St,Between Bonita Street & Vallejo Street,San Francisco, CA 94109-1815","Address:2211 Polk St,Between Bonita Street & Vallejo Street,San Francisco, CA 94109-1815Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Russian HillNeighborhood: Russian HillPhone Number:+1 415-673-2211trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
2166,Grubbin',"#2,167 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,,,+1 415-688-7116,5 of 5 bubbles,4 of 5 bubbles,3 of 5 bubbles,3 of 5 bubbles,,,11:00 am - 6:00 pm,11:00 am - 6:00 pm,11:00 am - 6:00 pm,11:00 am - 6:00 pm,11:00 am - 6:00 pm,11:00 am - 6:00 pm,11:00 am - 6:00 pm,"1404 Taraval St,San Francisco, CA 94116-2346","Address:1404 Taraval St,San Francisco, CA 94116-2346Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San FranciscoPhone Number:+1 415-688-7116trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
2169,L's Caffe,"#2,170 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,,,+1 415-206-0274,4.5 of 5 bubbles,4 of 5 bubbles,5 of 5 bubbles,,,,6:30 am - 3:00 pm,6:30 am - 3:00 pm,6:30 am - 3:00 pm,6:30 am - 3:00 pm,6:30 am - 3:00 pm,8:00 am - 3:00 pm,8:00 am - 3:00 pm,"2871 24th St,San Francisco, CA 94110-4234","Address:2871 24th St,San Francisco, CA 94110-4234Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Mission DistrictNeighborhood: Mission DistrictPhone Number:+1 415-206-0274trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
2176,Sutter Street Cafe,"#2,177 of 4,344 Restaurants in San Francisco",4 of 5 bubbles,$,"American,Cafe",+1 415-362-8342,4 of 5 bubbles,5 of 5 bubbles,4 of 5 bubbles,,,,7:00 am - 6:30 pm,7:00 am - 6:30 pm,7:00 am - 6:30 pm,7:00 am - 6:30 pm,7:00 am - 6:30 pm,,,"450 Sutter St,Rm 1234,San Francisco, CA 94108-4000","Address:450 Sutter St,Rm 1234,San Francisco, CA 94108-4000Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Union SquareNeighborhood: Union SquarePhone Number:+1 415-362-8342trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
2178,Baladie,"#2,179 of 4,344 Restaurants in San Francisco",4 of 5 bubbles,$,"Lebanese,Fast Food,Turkish,Middle Eastern,Mediterranean,Greek,Vegetarian Friendly",+1 415-989-6629,4 of 5 bubbles,4 of 5 bubbles,4 of 5 bubbles,3 of 5 bubbles,$20,Seating,10:00 am - 8:00 pm,10:00 am - 8:00 pm,10:00 am - 8:00 pm,10:00 am - 8:00 pm,10:00 am - 6:00 pm,11:00 am - 4:00 pm,,"337 Kearny St,San Francisco, CA 94108-3204","Address:337 Kearny St,San Francisco, CA 94108-3204Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Financial DistrictNeighborhood: Financial DistrictPhone Number:+1 415-989-6629trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
218,Bob's Steak and Chop House,"#219 of 4,344 Restaurants in San Francisco",4 of 5 bubbles,$$$$,"American,Steakhouse",+1 415-273-3085,4.5 of 5 bubbles,4.5 of 5 bubbles,3.5 of 5 bubbles,4 of 5 bubbles,$50 -$80,"Takeout, Waitstaff, Parking Available, Street Parking, Valet Parking, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Accepts Discover, Reservations, Seating",6:30 am - 11:30 pm,6:30 am - 11:30 pm,6:30 am - 11:30 pm,6:30 am - 11:30 pm,6:30 am - 12:30 am,7:00 am - 12:30 am,7:00 am - 11:30 pm,"500 California St,Corner of California and Montgomery,San Francisco, CA 94104-1001","Address:500 California St,Corner of California and Montgomery,San Francisco, CA 94104-1001(Montgomery Street)Public Transportation:The world famous California cable car stops right in front of the Bob's Steak & Chop House.Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Financial DistrictNeighborhood: Financial DistrictPhone Number:+1 415-273-3085trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
2181,Bluxome Street Winery,"#2,182 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,,"American, Wine Bar",,3 of 5 bubbles,4 of 5 bubbles,2.5 of 5 bubbles,3 of 5 bubbles,,,,12:00 pm - 7:00 pm,12:00 pm - 7:00 pm,12:00 pm - 7:00 pm,12:00 pm - 7:00 pm,12:00 pm - 7:00 pm,12:00 pm - 7:00 pm,"53 Bluxome St,San Francisco, CA 94107-1605","Address:53 Bluxome St,San Francisco, CA 94107-1605Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;SoMaNeighborhood: SoMatrkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
219,Flour + Water,"#220 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,$$ - $$$,Italian,+1 415-826-7000,4.5 of 5 bubbles,4.5 of 5 bubbles,4 of 5 bubbles,4 of 5 bubbles,$20 -$25,"Reservations, Seating, Waitstaff, Serves Alcohol, Wheelchair Accessible, Full Bar",5:30 pm - 11:00 pm,5:30 pm - 11:00 pm,5:30 pm - 11:00 pm,5:30 pm - 11:00 pm,5:30 pm - 12:00 am,5:30 pm - 12:00 am,5:30 pm - 11:00 pm,"2401 Harrison Street @ 20th Street,San Francisco, CA 94110","Address:2401 Harrison Street @ 20th Street,San Francisco, CA 94110(20th Street)Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Mission DistrictNeighborhood: Mission DistrictPhone Number:+1 415-826-7000trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
2193,Babu Ji SF,"#2,194 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,,,14155254857,4 of 5 bubbles,3 of 5 bubbles,3 of 5 bubbles,,,,,,,,,,,"280 Valencia St,San Francisco, CA 94103","Address:280 Valencia St,San Francisco, CA 94103Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Mission DistrictNeighborhood: Mission DistrictPhone Number:14155254857trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
2198,New Lun Ting Cafe,"#2,199 of 4,344 Restaurants in San Francisco",4 of 5 bubbles,$,"Chinese,Asian,Cafe",+1 415-362-5667,4 of 5 bubbles,4 of 5 bubbles,4.5 of 5 bubbles,3 of 5 bubbles,,Seating,10:30 am - 9:00 pm,10:30 am - 9:00 pm,10:30 am - 9:00 pm,10:30 am - 9:00 pm,,,10:30 am - 9:00 pm,"670 Jackson St,San Francisco, CA 94133-5007","Address:670 Jackson St,San Francisco, CA 94133-5007Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;ChinatownNeighborhood: ChinatownPhone Number:+1 415-362-5667trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
22,Boulevard,"#23 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,$$$$,"American,International",+1 415-543-6084,4.5 of 5 bubbles,4.5 of 5 bubbles,4 of 5 bubbles,4.5 of 5 bubbles,$41 -$80,"Reservations, Private Dining, Seating, Waitstaff, Valet Parking, Wheelchair Accessible, Serves Alcohol, Full Bar",5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,5:30 pm - 10:00 pm,11:30 am - 2:15 pm,5:30 pm - 10:30 pm,5:30 pm - 10:00 pm,"1 Mission St,San Francisco, CA 94105-1209","Address:1 Mission St,San Francisco, CA 94105-1209(Steuart St.)Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;SoMaNeighborhood: SoMaPhone Number:+1 415-543-6084trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
2202,Souvla,"#2,203 of 4,344 Restaurants in San Francisco",4 of 5 bubbles,,"Mediterranean,Greek",+1 415-400-5458,4 of 5 bubbles,4 of 5 bubbles,4 of 5 bubbles,,,,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,"531 Divisadero St,San Francisco, CA 94117-2212","Address:531 Divisadero St,San Francisco, CA 94117-2212Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San FranciscoPhone Number:+1 415-400-5458trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
2206,Rossi's Delicatessen,"#2,207 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,$,,+1 415-863-4533,4.5 of 5 bubbles,4.5 of 5 bubbles,4.5 of 5 bubbles,3 of 5 bubbles,,,8:00 am - 10:00 pm,8:00 am - 10:00 pm,8:00 am - 10:00 pm,8:00 am - 10:00 pm,8:00 am - 10:00 pm,8:00 am - 10:00 pm,9:00 am - 8:00 pm,"426 Castro St,San Francisco, CA 94114-2020","Address:426 Castro St,San Francisco, CA 94114-2020Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;The CastroNeighborhood: The CastroPhone Number:+1 415-863-4533trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
221,Limon Rotisserie,"#222 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,$$ - $$$,"Peruvian,Latin,South American",+1 415-821-2134,4.5 of 5 bubbles,4.5 of 5 bubbles,4 of 5 bubbles,4 of 5 bubbles,$10 -$20,"Wheelchair Accessible, Full Bar, Reservations, Seating, Waitstaff, Serves Alcohol, Accepts Mastercard, Accepts Visa, Takeout, Television, Highchairs Available",12:00 pm - 10:00 pm,12:00 pm - 10:00 pm,12:00 pm - 10:00 pm,12:00 pm - 10:00 pm,12:00 pm - 10:30 pm,12:00 pm - 10:30 pm,12:00 pm - 10:00 pm,"1001 S van Ness Ave,San Francisco, CA 94110-2615","Address:1001 S van Ness Ave,San Francisco, CA 94110-2615(21st Street)Public Transportation:Bart stop at 24th St. and Mission, walk down on Mission to 21st St. and make a right towards South Van Ness a block away. Also 14, 49 and 12 Muni Buses.Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Mission DistrictNeighborhood: Mission DistrictPhone Number:+1 415-821-2134trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
2210,Allstar Donuts and Sandwich,"#2,211 of 4,344 Restaurants in San Francisco",4 of 5 bubbles,$,,+1 415-863-4949,3.5 of 5 bubbles,4.5 of 5 bubbles,4.5 of 5 bubbles,,,,5:00 am - 9:00 pm,5:00 am - 9:00 pm,5:00 am - 9:00 pm,5:00 am - 9:00 pm,5:00 am - 9:00 pm,5:00 am - 9:00 pm,5:00 am - 9:00 pm,"98 9th St,San Francisco, CA 94103-1408","Address:98 9th St,San Francisco, CA 94103-1408Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;SoMaNeighborhood: SoMaPhone Number:+1 415-863-4949trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
2216,Roots Restaurant,"#2,217 of 4,344 Restaurants in San Francisco",4 of 5 bubbles,$$ - $$$,"American,Mediterranean",+1 415-399-9807,4 of 5 bubbles,4 of 5 bubbles,4 of 5 bubbles,4 of 5 bubbles,$31 -$40,"Waitstaff, Serves Alcohol, Reservations, Seating",5:00 pm - 9:00 pm,5:00 pm - 9:00 pm,5:00 pm - 9:00 pm,5:00 pm - 9:00 pm,5:00 pm - 9:00 pm,5:00 pm - 9:00 pm,5:00 pm - 9:00 pm,"466 Bush St,San Francisco, CA 94108-3731","Address:466 Bush St,San Francisco, CA 94108-3731(Grant)Public Transportation:4 blocks from Montgomery BART Station. 7 Blocks from Powell Station. 4 Blocks from Union Square.Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;ChinatownNeighborhood: ChinatownPhone Number:+1 415-399-9807trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
2217,Pete's Deli and Cafe,"#2,218 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,,,+1 415-931-4800,5 of 5 bubbles,4.5 of 5 bubbles,5 of 5 bubbles,4 of 5 bubbles,,,7:00 am - 5:00 pm,7:00 am - 5:00 pm,7:00 am - 5:00 pm,7:00 am - 5:00 pm,7:00 am - 5:00 pm,8:00 am - 3:00 pm,,"1661 Divisadero St,San Francisco, CA 94115-3009","Address:1661 Divisadero St,San Francisco, CA 94115-3009Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San FranciscoPhone Number:+1 415-931-4800trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
2222,Tio Chilo's Grill,"#2,223 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,,,+1 415-285-1382,4 of 5 bubbles,5 of 5 bubbles,5 of 5 bubbles,4 of 5 bubbles,,,,10:00 am - 7:00 pm,10:00 am - 7:00 pm,10:00 am - 7:00 pm,10:00 am - 9:00 pm,8:00 am - 9:00 pm,8:00 am - 9:00 pm,"2872 24th St,San Francisco, CA 94110-4233","Address:2872 24th St,San Francisco, CA 94110-4233Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Mission DistrictNeighborhood: Mission DistrictPhone Number:+1 415-285-1382trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
2235,Estela's Fresh Sandwiches,"#2,236 of 4,344 Restaurants in San Francisco",4 of 5 bubbles,$,,+1 415-940-9500,5 of 5 bubbles,4.5 of 5 bubbles,5 of 5 bubbles,3.5 of 5 bubbles,,,7:00 am - 5:00 pm,7:00 am - 5:00 pm,7:00 am - 5:00 pm,7:00 am - 5:00 pm,7:00 am - 4:00 pm,8:30 am - 4:00 pm,,"891 Bush St,San Francisco, CA 94108-3312","Address:891 Bush St,San Francisco, CA 94108-3312Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Union SquareNeighborhood: Union SquarePhone Number:+1 415-940-9500trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
224,Pizzeria Delfina,"#225 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,$$ - $$$,"Italian,Pizza",+1 415-437-6800,4.5 of 5 bubbles,4 of 5 bubbles,3.5 of 5 bubbles,4 of 5 bubbles,$10 -$30,"Takeout, Outdoor Seating, Seating, Waitstaff, Serves Alcohol, Delivery",11:30 am - 10:00 pm,11:30 am - 10:00 pm,11:30 am - 10:00 pm,11:30 am - 10:00 pm,11:30 am - 11:00 pm,11:30 am - 11:00 pm,11:30 am - 10:00 pm,"3611 18th St,San Francisco, CA 94110","Address:3611 18th St,San Francisco, CA 94110Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Mission DistrictNeighborhood: Mission DistrictPhone Number:+1 415-437-6800trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
2240,Dos Pinas,"#2,241 of 4,344 Restaurants in San Francisco",3.5 of 5 bubbles,$,"Mexican,Spanish",+1 415-252-8220,4.5 of 5 bubbles,4.5 of 5 bubbles,4 of 5 bubbles,3.5 of 5 bubbles,$20,,10:00 am - 9:00 pm,10:00 am - 9:00 pm,10:00 am - 10:00 pm,10:00 am - 10:00 pm,10:00 am - 10:00 pm,11:00 am - 9:00 pm,11:00 am - 7:00 pm,"251 Rhode Island St,Ste 102,San Francisco, CA 94103-5168","Address:251 Rhode Island St,Ste 102,San Francisco, CA 94103-5168Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San FranciscoPhone Number:+1 415-252-8220trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
2243,Basa Seafood Express,"#2,244 of 4,344 Restaurants in San Francisco",4.5 of 5 bubbles,,Seafood,+1 415-550-2388,4.5 of 5 bubbles,4.5 of 5 bubbles,5 of 5 bubbles,2 of 5 bubbles,,,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 5:00 pm,"3064 24th St,San Francisco, CA 94110-4130","Address:3064 24th St,San Francisco, CA 94110-4130Location:United States&nbsp;&gt;&nbsp; California (CA)&nbsp;&gt;&nbsp; San Francisco>&nbsp;&gt;&nbsp;Mission DistrictNeighborhood: Mission DistrictPhone Number:+1 415-550-2388trkP:waypoint_for_poiPLACEMENT waypoint_for_poietk"
