id,title,yelpPage,categories,price,rating,mon,tue,wed,thu,fri,sat,sun,addr,phone,takeout,creditCard,applePay,parking,bikeParking,outdoorSeating,wifi,caters,reservations,delivery,goodFor,goodForKids,goodForGroups,attire,ambience,noiseLevel,alcohol,hasTV,waiterService,driveThrough
500,Bazaar Cafe,https://www.yelp.com/ /biz/bazaar-cafe-san-francisco,"Coffee & Tea,American (New)",Under $10,4.0 star rating,9:00 am-10:00 pm,9:00 am-10:00 pm,9:00 am-10:00 pm,9:00 am-10:00 pm,9:00 am-10:00 pm,9:00 am-10:00 pm,9:00 am-10:00 pm,"5927 California StSan Francisco, CA 94121",(415) 831-5620,Yes,Yes,Yes,Street,Yes,Yes,Free,No,No,No,Lunch,Yes,Yes,Casual,Casual,Quiet,Beer & Wine Only,No,No,
1069,Mi Lindo Peru,https://www.yelp.com/ /biz/mi-lindo-peru-san-francisco-3,Peruvian,$11-30,4.0 star rating,11:30 am-2:30 pm5:00 pm-9:00 pm,11:30 am-2:30 pm5:00 pm-9:00 pm,11:30 am-2:30 pm5:00 pm-9:00 pm,11:30 am-2:30 pm5:00 pm-9:00 pm,11:30 am-2:30 pm5:00 pm-9:00 pm,12:00 pm-4:00 pm5:00 pm-9:00 pm,12:00 pm-4:00 pm5:00 pm-9:00 pm,"3226 Mission StSan Francisco, CA 94110",(415) 642-4897,Yes,Yes,No,Street,Yes,No,No,No,No,No,Dinner,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,Yes,
170,Borderlands Café,https://www.yelp.com/ /biz/borderlands-caf%C3%A9-san-francisco-2,Coffee & Tea,Inexpensive,4.0 star rating,8:00 am-8:00 pm,8:00 am-8:00 pm,8:00 am-8:00 pm,8:00 am-8:00 pm,8:00 am-8:00 pm,8:00 am-8:00 pm,8:00 am-8:00 pm,"870 Valencia StSan Francisco, CA 94110",(415) 970-6998,Yes,No,No,Street,Yes,No,No,,,,,,,,,,,,,
1200,The Crafty Fox Ale House,https://www.yelp.com/ /biz/the-crafty-fox-ale-house-san-francisco,"Beer Bar,Sandwiches,Burgers",$11-30,4.0 star rating,4:00 pm-12:00 am,11:30 am-12:00 am,11:30 am-12:00 am,11:30 am-12:00 am,11:30 am-12:00 am,1:00 pm-12:00 am,1:00 pm-12:00 am,"1700 Mission StSan Francisco, CA 94103",(415) 416-6602,Yes,Yes,No,Street,Yes,Yes,Free,Yes,No,No,"Dinner, Late Night",No,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,No,No
1443,Anchor &amp; Hope,http://www.yelp.com/ /biz/anchor-and-hope-san-francisco,Seafood,$31-60,3.5 star rating,11:30 am-2:00 pm5:30 pm-10:00 pm,11:30 am-2:00 pm5:30 pm-10:00 pm,11:30 am-2:00 pm5:30 pm-10:00 pm,11:30 am-2:00 pm5:30 pm-10:00 pm,11:30 am-2:00 pm5:30 pm-11:00 pm,5:30 pm-11:00 pm,5:30 pm-10:00 pm,"83 Minna StSan Francisco, CA 94105",(415) 501-9100,No,Yes,Yes,Street,Yes,No,No,No,Yes,No,Dinner,No,Yes,Casual,Trendy,Average,Beer & Wine Only,No,Yes,
171,Balompie Cafe No 3,https://www.yelp.com/ /biz/balompie-cafe-no-3-san-francisco,"Seafood,Salvadoran",Under $10,4.0 star rating,8:00 am-10:00 pm,8:00 am-10:00 pm,8:00 am-10:00 pm,8:00 am-10:00 pm,8:00 am-10:00 pm,8:00 am-10:00 pm,8:00 am-9:00 pm,"3801 Mission StSan Francisco, CA 94110",(415) 647-4000,Yes,Yes,No,Street,No,Yes,No,Yes,No,No,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,Yes,
1110,Leopold’s,https://www.yelp.com/ /biz/leopolds-san-francisco-2,"Austrian,Bars",$11-30,4.5 star rating,5:30 pm-10:00 pm,5:30 pm-10:00 pm,5:30 pm-10:00 pm,5:30 pm-10:00 pm,5:30 pm-10:30 pm,11:00 am-2:30 pm5:30 pm-10:30 pm,11:00 am-2:30 pm5:30 pm-10:00 pm,"2400 Polk StSan Francisco, CA 94109",(415) 474-2000,No,Yes,,Street,Yes,No,No,No,No,No,Dinner,No,Yes,Casual,Casual,Very Loud,Beer & Wine Only,No,Yes,
851,Cafe Enchante,https://www.yelp.com/ /biz/cafe-enchante-san-francisco,"Coffee & Tea,Bagels",Inexpensive,4.0 star rating,6:00 am-9:00 pm,6:00 am-10:00 pm,6:00 am-10:00 pm,6:00 am-10:00 pm,6:00 am-10:00 pm,7:00 am-10:00 pm,7:00 am-9:00 pm,"6157 Geary BlvdSan Francisco, CA 94121",(415) 500-3345,Yes,Yes,No,Street,Yes,No,Free,,,,,,,,,,,,,
693,Sun Fat Seafood Company,https://www.yelp.com/ /biz/sun-fat-seafood-company-san-francisco,Seafood Markets,Inexpensive,4.5 star rating,9:00 am-6:00 pm,9:00 am-6:00 pm,9:00 am-6:00 pm,9:00 am-6:00 pm,9:00 am-6:00 pm,9:00 am-6:00 pm,9:00 am-5:00 pm,"2687 Mission StSan Francisco, CA 94110",(415) 282-9339,Yes,Yes,Yes,Street,Yes,,,,,,,,,,,,,,,
562,Cresta’s Twenty Two Eleven Club,https://www.yelp.com/ /biz/crestas-twenty-two-eleven-club-san-francisco,Dive Bars,Inexpensive,4.0 star rating,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,"2211 Polk StSan Francisco, CA 94109",(415) 673-2211,,Yes,,Street,Yes,No,,,No,,,,No,,Divey,Average,Full Bar,Yes,,
191,Grubbin’,https://www.yelp.com/ /biz/grubbin-san-francisco,Sandwiches,Under $10,4.5 star rating,11:00 am-6:00 pm,11:00 am-6:00 pm,11:00 am-6:00 pm,11:00 am-6:00 pm,11:00 am-6:00 pm,11:00 am-6:00 pm,11:00 am-6:00 pm,"1404 Taraval StSan Francisco, CA 94116",(415) 688-7116,Yes,Yes,No,Street,Yes,Yes,Free,Yes,No,No,Lunch,Yes,Yes,Casual,Casual,Average,No,Yes,No,
212,L’s Caffe,https://www.yelp.com/ /biz/ls-caffe-san-francisco,"Coffee & Tea,Sandwiches,Bagels",Under $10,4.0 star rating,6:30 am-3:00 pm,6:30 am-3:00 pm,6:30 am-3:00 pm,6:30 am-3:00 pm,6:30 am-3:00 pm,8:00 am-3:00 pm,8:00 am-3:00 pm,"2871 24th StSan Francisco, CA 94110",(415) 206-0274,Yes,Yes,No,Street,Yes,Yes,Free,Yes,No,No,"Breakfast, Lunch",Yes,Yes,Casual,Casual,Quiet,Beer & Wine Only,No,No,
258,Sutter St. Cafe,https://www.yelp.com/ /biz/sutter-st-cafe-san-francisco,"Cafes,Delis",Under $10,4.5 star rating,7:00 am-5:30 pm,7:00 am-5:30 pm,7:00 am-5:30 pm,7:00 am-5:30 pm,7:00 am-5:30 pm,Closed,Closed,"450 Sutter StSan Francisco, CA 94108",(415) 362-8342,Yes,Yes,No,Garage,Yes,No,Free,Yes,No,No,"Breakfast, Lunch",Yes,No,Casual,Casual,Average,No,No,Yes,
867,Baladie Gourmet Cafe,https://www.yelp.com/ /biz/baladie-gourmet-cafe-san-francisco,"Greek,Mediterranean,Middle Eastern",Under $10,4.0 star rating,10:00 am-8:00 pm,10:00 am-8:00 pm,10:00 am-8:00 pm,10:00 am-8:00 pm,10:00 am-6:00 pm,11:00 am-4:00 pm,Closed,"337 Kearny StSan Francisco, CA 94108",(415) 989-6629,Yes,Yes,No,Street,No,Yes,Free,Yes,No,Yes,Lunch,Yes,No,Casual,Casual,Average,No,No,No,
1464,Bob’s Steak &amp; Chop House,http://www.yelp.com/ /biz/bobs-steak-and-chop-house-san-francisco,"Steakhouses,Seafood",$31-60,3.5 star rating,6:30 am-10:00 am11:30 am-2:00 pm5:30 pm-10:00 pm,6:30 am-10:00 am11:30 am-2:00 pm5:30 pm-10:00 pm,6:30 am-10:00 am11:30 am-2:00 pm5:30 pm-10:00 pm,6:30 am-10:00 am11:30 am-2:00 pm5:30 pm-10:00 pm,6:30 am-10:00 am11:30 am-2:00 pm5:30 pm-10:00 pm,7:00 am-11:00 am5:30 pm-10:00 pm,7:00 am-11:00 am5:30 pm-10:00 pm,"500 California StSan Francisco, CA 94104",(415) 273-3088,Yes,Yes,,,No,No,No,No,Yes,Yes,Dinner,No,Yes,Dressy,Classy,Average,Full Bar,No,Yes,
1151,Bluxome Street Winery,https://www.yelp.com/ /biz/bluxome-street-winery-san-francisco,"Beer, Wine & Spirits,Wine Bars,Wineries",Moderate,4.5 star rating,Closed,1:00 pm-8:00 pm,1:00 pm-8:00 pm,1:00 pm-8:00 pm,Closed,,,"53 Bluxome StSan Francisco, CA 94107",(415) 543-5353,No,Yes,No,Street,Yes,No,,,Yes,,,No,Yes,,Trendy,Loud,Beer & Wine Only,Yes,,
1312,Flour + Water,http://www.yelp.com/ /biz/flour-water-san-francisco,"Italian,Pizza",$31-60,3.5 star rating,5:30 pm-11:00 pm,5:30 pm-11:00 pm,5:30 pm-11:00 pm,5:30 pm-11:00 pm,5:30 pm-12:00 am,5:30 pm-12:00 am,5:30 pm-11:00 pm,"2401 Harrison StSan Francisco, CA 94110",(415) 826-7000,No,Yes,No,Street,Yes,No,No,No,Yes,No,Dinner,No,No,Casual,Trendy,Average,Beer & Wine Only,No,Yes,
2307,Babu Ji,https://www.yelp.com/ /biz/babu-ji-san-francisco,Indian,Above $61,3.5 star rating,5:30 pm-10:30 pm,5:30 pm-10:30 pm,5:30 pm-10:30 pm,5:30 pm-10:30 pm,5:30 pm-11:00 pm,5:30 pm-11:00 pm,Closed,"280 Valencia StSan Francisco, CA 94103",(415) 525-4857,No,Yes,No,Street,No,No,,,Yes,No,Dinner,No,Yes,Casual,"Hipster, Trendy",Average,Full Bar,No,Yes,
747,New Lun Ting Cafe,https://www.yelp.com/ /biz/new-lun-ting-cafe-san-francisco,"Chinese,American (Traditional),Asian Fusion",Under $10,4.0 star rating,10:30 am-9:30 pm,10:30 am-9:30 pm,10:30 am-9:30 pm,10:30 am-9:30 pm,10:30 am-9:30 pm,10:30 am-9:30 pm,10:30 am-9:30 pm,"670 Jackson StSan Francisco, CA 94133",(415) 362-5667,Yes,No,No,Street,No,No,No,No,No,No,"Lunch, Dinner",Yes,Yes,Casual,Divey,Average,No,No,Yes,
2264,Boulevard,https://www.yelp.com/ /biz/boulevard-san-francisco,"French,American (New)",Above $61,4.0 star rating,11:30 am-2:00 pm5:30 pm-10:00 pm,11:30 am-2:00 pm5:30 pm-10:00 pm,11:30 am-2:00 pm5:30 pm-10:00 pm,11:30 am-2:00 pm5:30 pm-10:00 pm,11:30 am-2:00 pm5:30 pm-10:30 pm,5:30 pm-10:30 pm,5:30 pm-10:00 pm,"1 Mission StSan Francisco, CA 94105",(415) 543-6084,No,Yes,No,Valet,No,No,No,No,Yes,No,Dinner,No,Yes,Dressy,Classy,Average,Full Bar,No,Yes,
1008,Souvla,https://www.yelp.com/ /biz/souvla-san-francisco-3,"Mediterranean,Greek",$11-30,4.5 star rating,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,"531 Divisadero StSan Francisco, CA 94117",(415) 400-5458,Yes,Yes,Yes,Street,Yes,Yes,No,No,No,Yes,"Lunch, Dessert",Yes,Yes,Casual,"Casual, Trendy",Average,Beer & Wine Only,No,No,
165,Rossi’s Delicatessen,https://www.yelp.com/ /biz/rossis-delicatessen-san-francisco,"Delis,Sandwiches",Under $10,4.0 star rating,8:00 am-10:00 pm,8:00 am-10:00 pm,8:00 am-10:00 pm,8:00 am-10:00 pm,8:00 am-10:00 pm,8:00 am-10:00 pm,9:00 am-8:00 pm,"426 Castro StSan Francisco, CA 94114",(415) 863-4533,Yes,Yes,No,Street,Yes,No,No,Yes,No,No,Lunch,Yes,No,Casual,Casual,Quiet,Full Bar,No,No,
1029,Limón Rotisserie,https://www.yelp.com/ /biz/lim%C3%B3n-rotisserie-san-francisco-3,"Latin American,Peruvian,Tapas/Small Plates",$11-30,4.0 star rating,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:30 pm,10:00 am-10:30 pm,10:00 am-10:00 pm,"1001 S Van Ness AveSan Francisco, CA 94110",(415) 821-2134,Yes,Yes,No,Street,Yes,No,No,Yes,Yes,No,Dinner,No,Yes,Casual,Casual,Average,Full Bar,Yes,Yes,
554,All Star Cafe,https://www.yelp.com/ /biz/all-star-cafe-san-francisco-3,"Donuts,Coffee & Tea,Breakfast & Brunch",Under $10,4.0 star rating,5:00 am-6:00 pm,5:00 am-6:00 pm,5:00 am-6:00 pm,5:00 am-6:00 pm,5:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,"98 9th StSan Francisco, CA 94103",(415) 863-4949,Yes,Yes,No,Street,No,No,Free,Yes,No,Yes,"Breakfast, Brunch, Lunch",Yes,Yes,Casual,Casual,Quiet,No,Yes,No,
1672,Roots Restaurant,http://www.yelp.com/ /biz/roots-restaurant-san-francisco,"American (New),Breakfast & Brunch",$31-60,3.0 star rating,6:00 am-10:00 am,6:00 am-10:00 am,6:00 am-10:00 am,6:00 am-10:00 am,6:00 am-10:00 am,7:00 am-11:00 am,7:00 am-11:00 am,"466 Bush StSan Francisco, CA 94108",(415) 659-0349,Yes,Yes,,"Valet, Street",,Yes,Free,No,Yes,No,Dinner,No,Yes,Casual,,Quiet,No,No,Yes,
588,Pete’s Deli &amp; Cafe,https://www.yelp.com/ /biz/petes-deli-and-cafe-san-francisco,"Delis,Coffee & Tea",Under $10,4.0 star rating,7:00 am-5:00 pm,7:00 am-5:00 pm,7:00 am-5:00 pm,7:00 am-5:00 pm,7:00 am-5:00 pm,8:00 am-3:00 pm,Closed,"1661 Divisadero StSan Francisco, CA 94115",(415) 931-4800,Yes,No,No,Street,Yes,No,No,Yes,No,No,Lunch,Yes,Yes,Casual,Casual,Average,No,Yes,No,
860,Tio Chilo’s Grill,https://www.yelp.com/ /biz/tio-chilos-grill-san-francisco,Mexican,Under $10,4.0 star rating,,,,,,,,"2872 24th StSan Francisco, CA 94110",(415) 285-1382,Yes,Yes,,Street,Yes,No,No,Yes,No,No,Brunch,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,Yes,
502,Estela’s Fresh Sandwiches,https://www.yelp.com/ /biz/estelas-fresh-sandwiches-san-francisco-2,"Sandwiches,Juice Bars & Smoothies",Under $10,4.0 star rating,7:00 am-5:00 pm,7:00 am-5:00 pm,7:00 am-5:00 pm,7:00 am-5:00 pm,7:00 am-4:00 pm,7:00 am-4:00 pm,7:00 am-4:00 pm,"891 Bush StSan Francisco, CA 94108",(415) 440-9500,Yes,Yes,,Street,Yes,Yes,Free,Yes,No,No,"Breakfast, Lunch",Yes,No,Casual,Casual,Average,No,No,No,
957,Pizzeria Delfina - San Francisco,https://www.yelp.com/ /biz/pizzeria-delfina-san-francisco-san-francisco,"Pizza,Italian",$11-30,4.0 star rating,11:30 am-10:00 pm,5:00 pm-10:00 pm,11:30 am-10:00 pm,11:30 am-10:00 pm,11:30 am-11:00 pm,12:00 pm-11:00 pm,12:00 pm-10:00 pm,"3621 18th StSan Francisco, CA 94110",(415) 437-6800,Yes,Yes,No,Street,Yes,Yes,No,No,No,No,"Lunch, Dinner",Yes,No,Casual,Casual,Average,Beer & Wine Only,No,Yes,
672,Dos Piñas,https://www.yelp.com/ /biz/dos-pi%C3%B1as-san-francisco-2,Mexican,Under $10,3.5 star rating,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-7:00 pm,"251 Rhode Island StSan Francisco, CA 94103",(415) 252-8220,Yes,Yes,No,Street,Yes,Yes,Free,Yes,No,No,Lunch,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,No,
20,Basa Seafood Express,https://www.yelp.com/ /biz/basa-seafood-express-san-francisco,"Seafood,Sandwiches,Burgers",Under $10,4.5 star rating,11:00 am-7:30 pm,11:00 am-7:30 pm,11:00 am-7:30 pm,11:00 am-7:30 pm,11:00 am-7:30 pm,11:00 am-7:30 pm,11:00 am-5:00 pm,"3064 24th StSan Francisco, CA 94110",(415) 550-2388,Yes,Yes,No,Street,Yes,No,No,Yes,No,Yes,Lunch,Yes,No,Casual,Casual,Quiet,No,No,No,No
585,Whiz Burgers Drive-In,https://www.yelp.com/ /biz/whiz-burgers-drive-in-san-francisco,Burgers,Under $10,3.5 star rating,10:00 am-9:30 pm,10:00 am-9:30 pm,10:00 am-9:30 pm,10:00 am-9:30 pm,10:00 am-9:30 pm,10:00 am-9:30 pm,10:00 am-9:30 pm,"700 S Van Ness AveSan Francisco, CA 94110",(415) 824-5888,Yes,Yes,No,Private Lot,Yes,Yes,No,No,No,No,Lunch,Yes,Yes,Casual,Divey,Average,No,No,No,No
250,Seakor Polish Delicatessen and Sausage Factory,https://www.yelp.com/ /biz/seakor-polish-delicatessen-and-sausage-factory-san-francisco,"Grocery,Delis,Polish",Under $10,4.5 star rating,10:00 am-7:00 pm,10:00 am-7:00 pm,10:00 am-7:00 pm,10:00 am-7:00 pm,10:00 am-7:00 pm,10:00 am-7:00 pm,2:00 pm-6:00 pm,"5957 Geary BlvdSan Francisco, CA 94121",(415) 387-8660,Yes,Yes,,Street,Yes,No,No,Yes,No,No,Lunch,Yes,No,Casual,Casual,Quiet,No,No,No,
725,Cafe La Boheme,https://www.yelp.com/ /biz/cafe-la-boheme-san-francisco,Coffee & Tea,Inexpensive,3.5 star rating,6:00 am-10:00 pm,6:00 am-10:00 pm,6:00 am-10:00 pm,6:00 am-10:00 pm,6:00 am-10:00 pm,7:00 am-10:00 pm,7:00 am-8:00 pm,"3318 24th StSan Francisco, CA 94110",(415) 643-0481,Yes,Yes,No,Street,Yes,Yes,Free,No,,,,,,,,,,,,
321,Whiskey Thieves,https://www.yelp.com/ /biz/whiskey-thieves-san-francisco,Whiskey Bars,Inexpensive,4.0 star rating,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am,"839 Geary StSan Francisco, CA 94109",(415) 506-8331,,Yes,No,Street,Yes,No,,,No,,,,Yes,,Divey,Average,Full Bar,Yes,,
324,Toy Boat Dessert Café,https://www.yelp.com/ /biz/toy-boat-dessert-caf%C3%A9-san-francisco-3,"Ice Cream & Frozen Yogurt,Sandwiches,Wraps",Under $10,4.0 star rating,8:30 am-10:00 pm,8:30 am-10:00 pm,8:30 am-10:00 pm,8:30 am-10:00 pm,8:30 am-11:00 pm,8:30 am-11:00 pm,8:30 am-10:00 pm,"401 Clement StSan Francisco, CA 94118",(415) 751-7505,Yes,Yes,No,Street,Yes,No,No,No,No,No,Dessert,Yes,Yes,Casual,Casual,Average,No,No,No,
787,Pho Phu Quoc PPQ Beef Noodle House Restaurant,https://www.yelp.com/ /biz/pho-phu-quoc-ppq-beef-noodle-house-restaurant-san-francisco,"Vietnamese,Noodles",Under $10,3.5 star rating,11:00 am-11:00 pm,11:00 am-11:00 pm,11:00 am-11:00 pm,11:00 am-11:00 pm,11:00 am-11:00 pm,11:00 am-11:00 pm,11:00 am-11:00 pm,"1816 Irving StSan Francisco, CA 94122",(415) 661-8869,Yes,Yes,No,Street,Yes,No,No,No,No,No,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,Yes,
534,The Golden West,https://www.yelp.com/ /biz/the-golden-west-san-francisco,"Bakeries,Sandwiches,American (New)",Under $10,4.0 star rating,8:00 am-2:30 pm,8:00 am-2:30 pm,8:00 am-2:30 pm,8:00 am-2:30 pm,8:00 am-2:30 pm,Closed,Closed,"8 Trinity PlSan Francisco, CA 94104",(415) 216-6443,Yes,Yes,Yes,Street,Yes,No,No,Yes,No,No,Lunch,No,No,Casual,Casual,Average,No,No,No,
1222,Giordano Bros,https://www.yelp.com/ /biz/giordano-bros-san-francisco-2,"Sports Bars,Sandwiches",$11-30,4.0 star rating,4:00 pm-10:00 pm,4:00 pm-10:00 pm,11:30 am-12:00 am,11:30 am-12:00 am,11:30 am-1:00 am,11:30 am-1:00 am,11:30 am-10:30 pm,"3108 16th StSan Francisco, CA 94103",(415) 437-2767,Yes,Yes,No,Street,Yes,Yes,No,No,No,No,"Lunch, Dinner",No,Yes,Casual,Casual,Loud,Full Bar,Yes,Yes,
623,Chabaa Thai Cuisine,https://www.yelp.com/ /biz/chabaa-thai-cuisine-san-francisco-2,"Thai,Desserts,Vegan",Under $10,3.5 star rating,11:00 am-3:00 pm4:00 pm-12:00 am,11:00 am-3:00 pm4:00 pm-12:00 am,11:00 am-3:00 pm4:00 pm-12:00 am,11:00 am-3:00 pm4:00 pm-12:00 am,11:00 am-3:00 pm4:00 pm-12:00 am,11:00 am-3:00 pm4:00 pm-12:00 am,11:00 am-3:00 pm4:00 pm-12:00 am,"420 Geary StSan Francisco, CA 94102",(415) 346-3121,Yes,Yes,No,Street,No,No,No,Yes,No,Yes,"Lunch, Dinner",Yes,No,Casual,Casual,Average,Beer & Wine Only,Yes,Yes,
133,Gallardos Mexican Restaurant,https://www.yelp.com/ /biz/gallardos-mexican-restaurant-san-francisco,"Mexican,Breakfast & Brunch",Under $10,4.0 star rating,7:00 am-8:00 pm,7:00 am-8:00 pm,7:00 am-8:00 pm,7:00 am-8:00 pm,7:00 am-8:00 pm,7:00 am-8:00 pm,7:00 am-8:00 pm,"3248 18th StSan Francisco, CA 94110",(415) 436-9387,Yes,No,No,Street,No,Yes,No,Yes,Yes,No,"Breakfast, Lunch",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,Yes,
734,Thanh Tam II,https://www.yelp.com/ /biz/thanh-tam-ii-san-francisco,Vietnamese,Under $10,3.5 star rating,12:00 pm-10:00 pm,12:00 pm-10:00 pm,12:00 pm-10:00 pm,12:00 pm-10:00 pm,12:00 pm-10:00 pm,12:00 pm-10:00 pm,12:00 pm-10:00 pm,"577 Valencia StSan Francisco, CA 94110",(415) 252-1190,Yes,Yes,No,Street,Yes,No,No,Yes,No,Yes,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,Yes,
385,Rolling Out,https://www.yelp.com/ /biz/rolling-out-san-francisco,"Bakeries,Cafes,Coffee & Tea",Under $10,4.0 star rating,7:00 am-6:00 pm,Closed,7:00 am-6:00 pm,7:00 am-6:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,8:00 am-6:00 pm,"1722 Taraval StSan Francisco, CA 94116",(415) 513-6054,Yes,Yes,No,Street,Yes,No,Free,Yes,No,No,"Breakfast, Brunch, Lunch",Yes,Yes,Casual,Casual,Quiet,No,No,No,
1150,Warakubune Sushi,https://www.yelp.com/ /biz/warakubune-sushi-san-francisco,Conveyor Belt Sushi,$11-30,4.0 star rating,Closed,Closed,5:30 pm-10:00 pm,5:30 pm-10:00 pm,5:30 pm-10:00 pm,5:30 pm-10:00 pm,5:30 pm-9:30 pm,"307 Church StSan Francisco, CA 94114",(415) 252-8383,Yes,Yes,,Street,Yes,No,No,No,No,No,Dinner,No,No,Casual,Casual,Average,Beer & Wine Only,No,Yes,
990,Old Jerusalem Restaurant,https://www.yelp.com/ /biz/old-jerusalem-restaurant-san-francisco,"Middle Eastern,Mediterranean,Arabian",$11-30,4.0 star rating,12:00 pm-10:00 pm,12:00 pm-10:00 pm,12:00 pm-10:00 pm,12:00 pm-10:00 pm,12:00 pm-10:00 pm,12:00 pm-10:00 pm,12:00 pm-9:00 pm,"2976 Mission StSan Francisco, CA 94110",(415) 642-5958,Yes,Yes,No,Street,Yes,No,Free,Yes,Yes,No,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,No,No,Yes,
738,Cafe Venue,https://www.yelp.com/ /biz/cafe-venue-san-francisco-6,"Sandwiches,Coffee & Tea,Juice Bars & Smoothies",Under $10,4.0 star rating,5:30 am-3:30 pm,5:30 am-3:30 pm,5:30 am-3:30 pm,5:30 am-3:30 pm,5:30 am-3:30 pm,Closed,Closed,"218 Montgomery StSan Francisco, CA 94104",(415) 989-1144,Yes,Yes,No,Street,Yes,No,Free,Yes,No,Yes,Lunch,Yes,Yes,Casual,Casual,Average,No,No,No,
2234,Omakase,https://www.yelp.com/ /biz/omakase-san-francisco,"Sushi Bars,Japanese",Above $61,4.5 star rating,5:00 pm-9:30 pm,5:00 pm-9:30 pm,5:00 pm-9:30 pm,5:00 pm-9:30 pm,5:00 pm-9:30 pm,5:00 pm-9:30 pm,5:00 pm-9:30 pm,"665 Townsend StSan Francisco, CA 94103",(415) 865-0633,No,Yes,No,Street,Yes,No,No,No,Yes,No,Dinner,No,No,Casual,Trendy,Quiet,Beer & Wine Only,No,Yes,
1175,Cha Cha Cha,https://www.yelp.com/ /biz/cha-cha-cha-san-francisco-4,"Tapas Bars,Latin American",$11-30,4.0 star rating,11:30 am-11:00 pm,11:30 am-11:00 pm,11:30 am-11:00 pm,11:30 am-11:00 pm,11:30 am-11:30 pm,11:30 am-11:30 pm,11:30 am-11:00 pm,"1801 Haight StSan Francisco, CA 94117",(415) 386-7670,Yes,Yes,No,Street,Yes,No,No,Yes,No,No,Dinner,No,Yes,Casual,Casual,Loud,Beer & Wine Only,No,Yes,
229,Cordon Bleu,https://www.yelp.com/ /biz/cordon-bleu-san-francisco,"Vietnamese,Asian Fusion",Under $10,4.0 star rating,Closed,11:30 am-10:00 pm,11:30 am-10:00 pm,11:30 am-10:00 pm,11:30 am-10:00 pm,11:30 am-10:00 pm,4:00 pm-10:00 pm,"1574 California StSan Francisco, CA 94109",(415) 673-5637,Yes,No,No,Street,Yes,No,No,No,No,No,"Lunch, Dinner",No,No,Casual,Divey,Average,No,No,Yes,
78,La Taqueria,https://www.yelp.com/ /biz/la-taqueria-san-francisco-2,Mexican,Under $10,4.0 star rating,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-8:00 pm,"2889 Mission StSan Francisco, CA 94110",(415) 285-7117,Yes,No,No,Street,Yes,Yes,No,No,No,No,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,
1297,Isa Restaurant,http://www.yelp.com/ /biz/isa-restaurant-san-francisco,"French,Gluten-Free,Venues & Event Spaces",$31-60,4.0 star rating,Closed,5:30 pm-9:30 pm,5:30 pm-9:30 pm,5:30 pm-9:30 pm,5:30 pm-10:00 pm,5:00 pm-10:00 pm,5:00 pm-9:00 pm,"3324 Steiner StSan Francisco, CA 94123",(415) 567-9588,Yes,Yes,No,Street,Yes,Yes,No,No,Yes,No,Dinner,No,Yes,Casual,Romantic,Average,Beer & Wine Only,No,Yes,
1172,Valley Tavern,https://www.yelp.com/ /biz/valley-tavern-san-francisco,"Pubs,Sports Bars",Moderate,4.0 star rating,12:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am,9:00 am-2:00 am,9:00 am-2:00 am,"4054 24th StSan Francisco, CA 94114",(415) 285-0674,,Yes,No,Street,Yes,Yes,,,Yes,,,,Yes,,Casual,Average,Full Bar,Yes,,
